tx_time,tx_slot,tx_time_ms,h_id,tbs,rv,nrtx,success,outcome,reason
2025-12-05 21:24:12.155442,779.16,7798.0,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.157488,780.0,7800.0,1,233.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.157931,780.1,7800.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.158402,780.2,7801.0,6,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.158840,780.3,7801.5,7,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.159326,780.4,7802.0,4,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.159913,780.5,7802.5,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.160446,780.6,7803.0,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.160890,780.7,7803.5,5,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.162416,780.1,7800.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.162898,780.11,7805.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.163363,780.12,7806.0,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.163954,780.13,7806.5,15,576.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.164893,780.15,7807.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.165382,780.16,7808.0,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.165970,780.17,7808.5,11,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.167337,781.0,7810.0,4,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.167851,781.1,7810.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.168456,781.2,7811.0,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.168903,781.3,7811.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.169351,781.4,7812.0,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.169821,781.5,7812.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.170432,781.6,7813.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.170956,781.7,7813.5,15,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.172468,781.1,7810.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.172931,781.11,7815.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.173391,781.12,7816.0,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.173877,781.13,7816.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.174423,781.14,7817.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.174890,781.15,7817.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.177406,782.0,7820.0,10,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.177901,782.1,7820.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.178320,782.2,7821.0,3,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.178902,782.3,7821.5,6,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.179430,782.4,7822.0,7,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.179857,782.5,7822.5,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.180357,782.6,7823.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.180955,782.7,7823.5,5,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.182382,782.1,7820.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.182981,782.11,7825.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.183456,782.12,7826.0,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.183907,782.13,7826.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.184352,782.14,7827.0,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.184816,782.15,7827.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.185433,782.16,7828.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.185942,782.17,7828.5,2,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.187473,783.0,7830.0,4,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.187934,783.1,7830.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.188387,783.2,7831.0,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.188864,783.3,7831.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.189428,783.4,7832.0,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.189891,783.5,7832.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.190883,783.7,7833.5,9,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.192405,783.1,7830.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.192876,783.11,7835.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.193336,783.12,7836.0,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.193941,783.13,7836.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.194381,783.14,7837.0,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.194842,783.15,7837.5,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.195370,783.16,7838.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.197365,784.0,7840.0,10,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.197988,784.1,7840.5,1,4737.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.198446,784.2,7841.0,3,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.198868,784.3,7841.5,6,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.199364,784.4,7842.0,7,3329.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.199950,784.5,7842.5,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.200445,784.6,7843.0,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.200946,784.7,7843.5,8,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.202463,784.1,7840.5,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.202909,784.11,7845.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.203400,784.12,7846.0,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.203856,784.13,7846.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.204422,784.14,7847.0,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.204868,784.15,7847.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.205390,784.16,7848.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.207394,785.0,7850.0,4,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.207903,785.1,7850.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.208488,785.2,7851.0,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.208890,785.3,7851.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.209387,785.4,7852.0,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.209837,785.5,7852.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.210345,785.6,7853.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.210934,785.7,7853.5,9,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.212372,785.1,7850.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.212967,785.11,7855.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.213414,785.12,7856.0,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.213876,785.13,7856.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.214326,785.14,7857.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.214925,785.15,7857.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.215413,785.16,7858.0,13,4352.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.217458,786.0,7860.0,10,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.217898,786.1,7860.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.218386,786.2,7861.0,3,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.218825,786.3,7861.5,6,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.219413,786.4,7862.0,7,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.219898,786.5,7862.5,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.220369,786.6,7863.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.220849,786.7,7863.5,5,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.222391,786.1,7860.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.222854,786.11,7865.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.223471,786.12,7866.0,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.223925,786.13,7866.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.224361,786.14,7867.0,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.224857,786.15,7867.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.225460,786.16,7868.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.225926,786.17,7868.5,4,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.227360,787.0,7870.0,7,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.227970,787.1,7870.5,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.228411,787.2,7871.0,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.228907,787.3,7871.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.229350,787.4,7872.0,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.229909,787.5,7872.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.230907,787.7,7873.5,2,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.232478,787.1,7870.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.232896,787.11,7875.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.233343,787.12,7876.0,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.234008,787.13,7876.5,12,233.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.234397,787.14,7877.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.234898,787.15,7877.5,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.235410,787.16,7878.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.237395,788.0,7880.0,13,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.237873,788.1,7880.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.238491,788.2,7881.0,1,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.238895,788.3,7881.5,3,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.239373,788.4,7882.0,6,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.239851,788.5,7882.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.240468,788.6,7883.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.240936,788.7,7883.5,12,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.242446,788.1,7880.5,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.242974,788.11,7885.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.243418,788.12,7886.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.243873,788.13,7886.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.244319,788.14,7887.0,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.244911,788.15,7887.5,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.245428,788.16,7888.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.247450,789.0,7890.0,7,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.247902,789.1,7890.5,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.248366,789.2,7891.0,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.248974,789.3,7891.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.249396,789.4,7892.0,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.249866,789.5,7892.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.250371,789.6,7893.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.250990,789.7,7893.5,2,111.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.252375,789.1,7890.5,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.252897,789.11,7895.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.253484,789.12,7896.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.253900,789.13,7896.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.254382,789.14,7897.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.254834,789.15,7897.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.255448,789.16,7898.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.257450,790.0,7900.0,13,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.257960,790.1,7900.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.258399,790.2,7901.0,1,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.258848,790.3,7901.5,3,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.259465,790.4,7902.0,6,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.259895,790.5,7902.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.260425,790.6,7903.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.260896,790.7,7903.5,5,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.262420,790.1,7900.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.262886,790.11,7905.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.263367,790.12,7906.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.263982,790.13,7906.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.264411,790.14,7907.0,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.264875,790.15,7907.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.265381,790.16,7908.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.265968,790.17,7908.5,7,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.267358,791.0,7910.0,6,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.267973,791.1,7910.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.268437,791.2,7911.0,1,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.268922,791.3,7911.5,10,233.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.269830,791.5,7912.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.270453,791.6,7913.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.270942,791.7,7913.5,4,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.272440,791.1,7910.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.272942,791.11,7915.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.273402,791.12,7916.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.273869,791.13,7916.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.274455,791.14,7917.0,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.274917,791.15,7917.5,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.275423,791.16,7918.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.277420,792.0,7920.0,13,233.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.277875,792.1,7920.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.278372,792.2,7921.0,1,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.278955,792.3,7921.5,3,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.279385,792.4,7922.0,6,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.279887,792.5,7922.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.280350,792.6,7923.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.280970,792.7,7923.5,12,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.282354,792.1,7920.5,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.282980,792.11,7925.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.283482,792.12,7926.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.283924,792.13,7926.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.284342,792.14,7927.0,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.284996,792.15,7927.5,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.285442,792.16,7928.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.287432,793.0,7930.0,7,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.287913,793.1,7930.5,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.288379,793.2,7931.0,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.288832,793.3,7931.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.289475,793.4,7932.0,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.289883,793.5,7932.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.290395,793.6,7933.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.290896,793.7,7933.5,2,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.292412,793.1,7930.5,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.292871,793.11,7935.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.293481,793.12,7936.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.293975,793.13,7936.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.294382,793.14,7937.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.294870,793.15,7937.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.295359,793.16,7938.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.297345,794.0,7940.0,13,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.297962,794.1,7940.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.298457,794.2,7941.0,1,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.298882,794.3,7941.5,3,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.299364,794.4,7942.0,6,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.299967,794.5,7942.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.300424,794.6,7943.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.300912,794.7,7943.5,5,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.302427,794.1,7940.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.302898,794.11,7945.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.303393,794.12,7946.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.303891,794.13,7946.5,9,576.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.304454,794.14,7947.0,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.304869,794.15,7947.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.305382,794.16,7948.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.307389,795.0,7950.0,7,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.307858,795.1,7950.5,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.308458,795.2,7951.0,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.308919,795.3,7951.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.309374,795.4,7952.0,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.309847,795.5,7952.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.310513,795.6,7953.0,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.310919,795.7,7953.5,9,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.312366,795.1,7950.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.312930,795.11,7955.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:24:12.313435,795.12,7956.0,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
