time,ue,rnti,h_id,slot,ack,tbs,type
2025-12-05 21:23:56.670485,0,0x4601,13,254.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.670485,0,0x4601,15,254.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.670485,0,0x4601,5,254.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.670485,0,0x4601,10,254.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.670485,0,0x4601,7,254.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.670485,0,0x4601,11,254.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.671892,0,0x4601,9,254.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.675942,0,0x4601,0,255.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.675942,0,0x4601,1,255.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.675942,0,0x4601,6,255.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.675942,0,0x4601,3,255.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.675942,0,0x4601,12,255.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.675942,0,0x4601,4,255.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.676953,0,0x4601,8,255.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.680865,0,0x4601,11,255.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.680865,0,0x4601,7,255.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.680865,0,0x4601,9,255.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.680865,0,0x4601,10,255.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.680865,0,0x4601,5,255.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.680865,0,0x4601,15,255.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.680865,0,0x4601,13,255.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.681452,0,0x4601,2,255.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.685958,0,0x4601,0,256.9,1,233.0,HARQ-ACK
2025-12-05 21:23:56.686429,0,0x4601,14,256.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.686429,0,0x4601,4,256.8,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.686429,0,0x4601,8,256.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.686429,0,0x4601,12,256.8,1,4737.0,HARQ-ACK
2025-12-05 21:23:56.686429,0,0x4601,3,256.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.686429,0,0x4601,6,256.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.686429,0,0x4601,1,256.8,1,2049.0,HARQ-ACK
2025-12-05 21:23:56.690893,0,0x4601,13,256.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.690893,0,0x4601,2,256.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.690893,0,0x4601,15,256.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.690893,0,0x4601,5,256.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.690893,0,0x4601,10,256.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.690893,0,0x4601,9,256.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.691944,0,0x4601,7,256.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.696441,0,0x4601,11,257.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.696441,0,0x4601,0,257.8,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.696441,0,0x4601,1,257.8,1,233.0,HARQ-ACK
2025-12-05 21:23:56.696441,0,0x4601,6,257.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.696441,0,0x4601,3,257.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.696441,0,0x4601,12,257.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.696441,0,0x4601,8,257.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.696910,0,0x4601,4,257.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.700938,0,0x4601,14,257.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.700938,0,0x4601,9,257.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.700938,0,0x4601,7,257.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.700938,0,0x4601,10,257.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.700938,0,0x4601,5,257.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.700938,0,0x4601,15,257.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.700938,0,0x4601,2,257.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.701859,0,0x4601,13,257.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.706375,0,0x4601,4,258.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.706375,0,0x4601,8,258.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.706375,0,0x4601,12,258.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.706375,0,0x4601,3,258.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.706375,0,0x4601,6,258.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.706375,0,0x4601,1,258.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.710963,0,0x4601,0,258.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.710963,0,0x4601,2,258.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.710963,0,0x4601,13,258.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.710963,0,0x4601,15,258.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.710963,0,0x4601,5,258.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.710963,0,0x4601,10,258.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.710963,0,0x4601,7,258.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.711909,0,0x4601,9,258.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.716402,0,0x4601,14,259.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.716402,0,0x4601,11,259.8,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.716402,0,0x4601,1,259.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.716402,0,0x4601,6,259.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.716402,0,0x4601,3,259.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.716402,0,0x4601,12,259.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.716402,0,0x4601,8,259.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.716845,0,0x4601,4,259.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.720905,0,0x4601,7,259.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.720905,0,0x4601,9,259.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.720905,0,0x4601,10,259.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.720905,0,0x4601,5,259.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.720905,0,0x4601,15,259.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.720905,0,0x4601,13,259.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.721936,0,0x4601,2,259.19,1,4867.0,HARQ-ACK
2025-12-05 21:23:56.726429,0,0x4601,1,260.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.726429,0,0x4601,0,260.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.726429,0,0x4601,4,260.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.726429,0,0x4601,8,260.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.726429,0,0x4601,12,260.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.726429,0,0x4601,3,260.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.726429,0,0x4601,6,260.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.730917,0,0x4601,11,260.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.730917,0,0x4601,13,260.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.730917,0,0x4601,2,260.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.730917,0,0x4601,15,260.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.730917,0,0x4601,5,260.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.730917,0,0x4601,10,260.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.730917,0,0x4601,9,260.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.731835,0,0x4601,7,260.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.736470,0,0x4601,14,261.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.736470,0,0x4601,6,261.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.736470,0,0x4601,3,261.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.736470,0,0x4601,12,261.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.736470,0,0x4601,8,261.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.736470,0,0x4601,4,261.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.736470,0,0x4601,0,261.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.740948,0,0x4601,1,261.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.740948,0,0x4601,9,261.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.740948,0,0x4601,7,261.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.740948,0,0x4601,10,261.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.740948,0,0x4601,5,261.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.740948,0,0x4601,15,261.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.740948,0,0x4601,2,261.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.741892,0,0x4601,13,261.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.746378,0,0x4601,11,262.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.746378,0,0x4601,0,262.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.746378,0,0x4601,4,262.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.746378,0,0x4601,8,262.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.746378,0,0x4601,12,262.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.746378,0,0x4601,3,262.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.746378,0,0x4601,6,262.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.750858,0,0x4601,14,262.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.750858,0,0x4601,2,262.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.750858,0,0x4601,13,262.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.750858,0,0x4601,15,262.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.750858,0,0x4601,5,262.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.750858,0,0x4601,10,262.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.750858,0,0x4601,7,262.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.751461,0,0x4601,9,262.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.756442,0,0x4601,1,263.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.756442,0,0x4601,6,263.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.756442,0,0x4601,3,263.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.756442,0,0x4601,12,263.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.756442,0,0x4601,8,263.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.756442,0,0x4601,4,263.8,1,2562.0,HARQ-ACK
2025-12-05 21:23:56.760896,0,0x4601,0,263.18,1,5637.0,HARQ-ACK
2025-12-05 21:23:56.760896,0,0x4601,7,263.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.760896,0,0x4601,9,263.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.760896,0,0x4601,10,263.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.760896,0,0x4601,5,263.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.760896,0,0x4601,15,263.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.760896,0,0x4601,13,263.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.761944,0,0x4601,2,263.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.766468,0,0x4601,14,264.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.766468,0,0x4601,11,264.8,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.766468,0,0x4601,4,264.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.766468,0,0x4601,8,264.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.766468,0,0x4601,12,264.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.766468,0,0x4601,3,264.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.766468,0,0x4601,6,264.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.766468,0,0x4601,1,264.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.770939,0,0x4601,13,264.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.770939,0,0x4601,2,264.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.770939,0,0x4601,15,264.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.770939,0,0x4601,5,264.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.770939,0,0x4601,10,264.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.770939,0,0x4601,9,264.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.771410,0,0x4601,7,264.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.776369,0,0x4601,0,265.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.776369,0,0x4601,1,265.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.776369,0,0x4601,6,265.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.776369,0,0x4601,3,265.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.776369,0,0x4601,12,265.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.776369,0,0x4601,8,265.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.776939,0,0x4601,4,265.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.780976,0,0x4601,11,265.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.780976,0,0x4601,9,265.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.780976,0,0x4601,7,265.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.780976,0,0x4601,10,265.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.780976,0,0x4601,5,265.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.780976,0,0x4601,15,265.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.780976,0,0x4601,2,265.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.781890,0,0x4601,13,265.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.786413,0,0x4601,14,266.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.786413,0,0x4601,4,266.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.786413,0,0x4601,8,266.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.786413,0,0x4601,12,266.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.786413,0,0x4601,3,266.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.786413,0,0x4601,6,266.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.786413,0,0x4601,1,266.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.790901,0,0x4601,0,266.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.790901,0,0x4601,2,266.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.790901,0,0x4601,13,266.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.790901,0,0x4601,15,266.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.790901,0,0x4601,5,266.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.790901,0,0x4601,10,266.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.790901,0,0x4601,7,266.18,1,704.0,HARQ-ACK
2025-12-05 21:23:56.796456,0,0x4601,9,267.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.796456,0,0x4601,11,267.8,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.796456,0,0x4601,1,267.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.796456,0,0x4601,6,267.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.796456,0,0x4601,3,267.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.796456,0,0x4601,12,267.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.796456,0,0x4601,8,267.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.796456,0,0x4601,4,267.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.800462,0,0x4601,14,267.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.800462,0,0x4601,7,267.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.800462,0,0x4601,10,267.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.800462,0,0x4601,5,267.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.800462,0,0x4601,15,267.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.800462,0,0x4601,13,267.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.800462,0,0x4601,2,267.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.801427,0,0x4601,0,267.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.806483,0,0x4601,4,268.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.806483,0,0x4601,8,268.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.806483,0,0x4601,12,268.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.806483,0,0x4601,3,268.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.806483,0,0x4601,6,268.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.806483,0,0x4601,1,268.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.810980,0,0x4601,2,268.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.810980,0,0x4601,13,268.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.810980,0,0x4601,0,268.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.810980,0,0x4601,15,268.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.810980,0,0x4601,5,268.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.810980,0,0x4601,10,268.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.810980,0,0x4601,7,268.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.811897,0,0x4601,14,268.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.816391,0,0x4601,11,269.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.816391,0,0x4601,9,269.8,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.816391,0,0x4601,1,269.8,1,233.0,HARQ-ACK
2025-12-05 21:23:56.816391,0,0x4601,6,269.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.816391,0,0x4601,3,269.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.816391,0,0x4601,12,269.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.816391,0,0x4601,8,269.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.816838,0,0x4601,4,269.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.820889,0,0x4601,7,269.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.820889,0,0x4601,14,269.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.820889,0,0x4601,10,269.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.820889,0,0x4601,5,269.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.820889,0,0x4601,15,269.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.820889,0,0x4601,0,269.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.821926,0,0x4601,13,269.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.825970,0,0x4601,1,270.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.826423,0,0x4601,2,270.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.826423,0,0x4601,4,270.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.826423,0,0x4601,8,270.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.826423,0,0x4601,12,270.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.826423,0,0x4601,3,270.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.826423,0,0x4601,6,270.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.830937,0,0x4601,9,270.18,1,4992.0,HARQ-ACK
2025-12-05 21:23:56.830937,0,0x4601,0,270.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.830937,0,0x4601,13,270.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.830937,0,0x4601,15,270.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.830937,0,0x4601,5,270.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.830937,0,0x4601,10,270.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.830937,0,0x4601,14,270.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.831395,0,0x4601,7,270.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.836456,0,0x4601,11,271.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.836456,0,0x4601,1,271.8,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.836456,0,0x4601,6,271.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.836456,0,0x4601,3,271.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.836456,0,0x4601,12,271.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.836456,0,0x4601,8,271.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.836456,0,0x4601,4,271.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.836456,0,0x4601,2,271.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.840943,0,0x4601,14,271.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.840943,0,0x4601,7,271.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.840943,0,0x4601,10,271.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.840943,0,0x4601,5,271.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.840943,0,0x4601,15,271.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.840943,0,0x4601,13,271.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.841874,0,0x4601,0,271.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.846375,0,0x4601,9,272.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.846375,0,0x4601,2,272.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.846375,0,0x4601,4,272.8,1,4737.0,HARQ-ACK
2025-12-05 21:23:56.846375,0,0x4601,8,272.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.846375,0,0x4601,12,272.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.846375,0,0x4601,3,272.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.846375,0,0x4601,6,272.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.850868,0,0x4601,1,272.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.850868,0,0x4601,13,272.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.850868,0,0x4601,0,272.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.850868,0,0x4601,15,272.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.850868,0,0x4601,5,272.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.850868,0,0x4601,10,272.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.850868,0,0x4601,7,272.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.851940,0,0x4601,14,272.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.856427,0,0x4601,11,273.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.856427,0,0x4601,6,273.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.856427,0,0x4601,3,273.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.856427,0,0x4601,12,273.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.856427,0,0x4601,8,273.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.856427,0,0x4601,4,273.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.856427,0,0x4601,2,273.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.860914,0,0x4601,9,273.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.860914,0,0x4601,7,273.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.860914,0,0x4601,14,273.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.860914,0,0x4601,10,273.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.860914,0,0x4601,5,273.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.860914,0,0x4601,15,273.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.860914,0,0x4601,0,273.18,1,1057.0,HARQ-ACK
2025-12-05 21:23:56.865983,0,0x4601,6,274.9,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.866487,0,0x4601,13,274.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.866487,0,0x4601,1,274.8,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.866487,0,0x4601,2,274.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.866487,0,0x4601,4,274.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.866487,0,0x4601,8,274.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.866487,0,0x4601,12,274.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.866487,0,0x4601,3,274.8,1,5252.0,HARQ-ACK
2025-12-05 21:23:56.870464,0,0x4601,11,274.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.870464,0,0x4601,0,274.18,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.870464,0,0x4601,15,274.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.870464,0,0x4601,5,274.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.870464,0,0x4601,10,274.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.870464,0,0x4601,14,274.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.870464,0,0x4601,7,274.18,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.871420,0,0x4601,9,274.19,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.876359,0,0x4601,6,275.8,1,2817.0,HARQ-ACK
2025-12-05 21:23:56.876359,0,0x4601,3,275.8,1,3521.0,HARQ-ACK
2025-12-05 21:23:56.876359,0,0x4601,12,275.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.876359,0,0x4601,8,275.8,1,5889.0,HARQ-ACK
2025-12-05 21:23:56.876359,0,0x4601,4,275.8,1,5889.0,HARQ-ACK
