time,ue,rnti,h_id,mcs,tbs,nrtx,rv,type
2025-12-05 21:24:09.543938,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.544434,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.544848,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.545410,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.545980,0,0x4601,0,27,2817,0,0,PDSCH
2025-12-05 21:24:09.547367,0,0x4601,12,27,3521,0,0,PDSCH
2025-12-05 21:24:09.547974,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.548445,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.548939,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.549353,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.549822,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.550470,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.550922,0,0x4601,6,27,2817,0,0,PDSCH
2025-12-05 21:24:09.552478,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.552941,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.553446,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.553861,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.554419,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.554941,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.557410,0,0x4601,3,27,3521,0,0,PDSCH
2025-12-05 21:24:09.557867,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.558323,0,0x4601,11,24,5252,0,0,PDSCH
2025-12-05 21:24:09.558912,0,0x4601,4,24,5252,0,0,PDSCH
2025-12-05 21:24:09.559470,0,0x4601,13,24,5252,0,0,PDSCH
2025-12-05 21:24:09.559876,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.560370,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.561022,0,0x4601,8,27,2817,0,0,PDSCH
2025-12-05 21:24:09.562371,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.562961,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.563432,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.563947,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.564348,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.564941,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.565497,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.565914,0,0x4601,2,27,2817,0,0,PDSCH
2025-12-05 21:24:09.567481,0,0x4601,12,27,3521,0,0,PDSCH
2025-12-05 21:24:09.567916,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.568391,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.568858,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.569414,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.569923,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.570874,0,0x4601,10,27,2817,0,0,PDSCH
2025-12-05 21:24:09.572410,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.572864,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.573431,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.573935,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.574423,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.574845,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.575355,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.577396,0,0x4601,3,27,3521,0,0,PDSCH
2025-12-05 21:24:09.577964,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.578440,0,0x4601,11,24,5252,0,0,PDSCH
2025-12-05 21:24:09.578903,0,0x4601,4,24,5252,0,0,PDSCH
2025-12-05 21:24:09.579356,0,0x4601,13,24,5252,0,0,PDSCH
2025-12-05 21:24:09.579929,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.580469,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.580911,0,0x4601,9,27,2817,0,0,PDSCH
2025-12-05 21:24:09.582431,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.582894,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.583365,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.583853,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.584416,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.584914,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.585409,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.587406,0,0x4601,12,27,3521,0,0,PDSCH
2025-12-05 21:24:09.587864,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.588459,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.588887,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.589400,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.589834,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.590470,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.590969,0,0x4601,6,27,2817,0,0,PDSCH
2025-12-05 21:24:09.592344,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.592952,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.593410,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.593880,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.594336,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.594930,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.595459,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.597420,0,0x4601,3,27,3521,0,0,PDSCH
2025-12-05 21:24:09.597908,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.598373,0,0x4601,11,24,5252,0,0,PDSCH
2025-12-05 21:24:09.598935,0,0x4601,4,24,5252,0,0,PDSCH
2025-12-05 21:24:09.599405,0,0x4601,13,24,5252,0,0,PDSCH
2025-12-05 21:24:09.599925,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.600386,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.600851,0,0x4601,9,27,2817,0,0,PDSCH
2025-12-05 21:24:09.602397,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.602856,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.603460,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.603913,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.604395,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.604854,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.605454,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.607480,0,0x4601,13,27,3521,0,0,PDSCH
2025-12-05 21:24:09.607943,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.608406,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.608843,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.609320,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.609901,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.610414,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.610885,0,0x4601,2,27,2817,0,0,PDSCH
2025-12-05 21:24:09.612441,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.612916,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.613388,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.613955,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.614405,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.614907,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.615365,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.617389,0,0x4601,0,27,233,0,0,PDSCH
2025-12-05 21:24:09.617890,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.618431,0,0x4601,5,24,5252,0,0,PDSCH
2025-12-05 21:24:09.618889,0,0x4601,11,24,5252,0,0,PDSCH
2025-12-05 21:24:09.619367,0,0x4601,4,24,5252,0,0,PDSCH
2025-12-05 21:24:09.619839,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.620456,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.620961,0,0x4601,8,27,2817,0,0,PDSCH
2025-12-05 21:24:09.622482,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.622924,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.623398,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.623889,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.624458,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.624901,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.625469,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.627408,0,0x4601,13,27,3521,0,0,PDSCH
2025-12-05 21:24:09.627895,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.628360,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.628921,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.629431,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.629901,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.630369,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.630989,0,0x4601,2,27,2817,0,0,PDSCH
2025-12-05 21:24:09.632380,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.632999,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.633436,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.633903,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.634387,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.634819,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.635445,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.637469,0,0x4601,0,27,3521,0,0,PDSCH
2025-12-05 21:24:09.637922,0,0x4601,3,27,4737,0,0,PDSCH
2025-12-05 21:24:09.638389,0,0x4601,5,24,5252,0,0,PDSCH
2025-12-05 21:24:09.638835,0,0x4601,11,24,5252,0,0,PDSCH
2025-12-05 21:24:09.639449,0,0x4601,4,24,5252,0,0,PDSCH
2025-12-05 21:24:09.639894,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.640450,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.640878,0,0x4601,9,27,2817,0,0,PDSCH
2025-12-05 21:24:09.642399,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.642889,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.643340,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.643955,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.644376,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.644915,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.645366,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.645958,0,0x4601,13,27,2817,0,0,PDSCH
2025-12-05 21:24:09.647382,0,0x4601,4,27,3521,0,0,PDSCH
2025-12-05 21:24:09.647982,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.648442,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.648911,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.649357,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.649928,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.650970,0,0x4601,12,27,2817,0,0,PDSCH
2025-12-05 21:24:09.652473,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.652927,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.653350,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.653885,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.654420,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.654905,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.655432,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.657396,0,0x4601,7,27,3521,0,0,PDSCH
2025-12-05 21:24:09.657883,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.658522,0,0x4601,3,24,5252,0,0,PDSCH
2025-12-05 21:24:09.658900,0,0x4601,5,24,5252,0,0,PDSCH
2025-12-05 21:24:09.659382,0,0x4601,11,24,5252,0,0,PDSCH
2025-12-05 21:24:09.659852,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.660354,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.660947,0,0x4601,8,27,2817,0,0,PDSCH
2025-12-05 21:24:09.662379,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.662986,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.663411,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.663907,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.664349,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.664945,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.665445,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.667466,0,0x4601,4,27,3521,0,0,PDSCH
2025-12-05 21:24:09.667903,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.668400,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.668835,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.669443,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.669884,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.670380,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.670860,0,0x4601,2,27,2817,0,0,PDSCH
2025-12-05 21:24:09.672404,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.672867,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.673478,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.673928,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.674372,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.674841,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.675490,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.677372,0,0x4601,7,27,3521,0,0,PDSCH
2025-12-05 21:24:09.677973,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.678412,0,0x4601,3,24,5252,0,0,PDSCH
2025-12-05 21:24:09.678853,0,0x4601,5,24,5252,0,0,PDSCH
2025-12-05 21:24:09.679329,0,0x4601,11,24,5252,0,0,PDSCH
2025-12-05 21:24:09.679948,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.680414,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.680946,0,0x4601,9,27,2817,0,0,PDSCH
2025-12-05 21:24:09.682510,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.682896,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.683388,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.684006,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.684419,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.684873,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.685432,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.687398,0,0x4601,4,27,3521,0,0,PDSCH
2025-12-05 21:24:09.687870,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.688473,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.688875,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.689381,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.689833,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.690489,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.690933,0,0x4601,6,27,2817,0,0,PDSCH
2025-12-05 21:24:09.692461,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.692987,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.693400,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.693892,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.694323,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.694928,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.695435,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.697449,0,0x4601,7,27,3521,0,0,PDSCH
2025-12-05 21:24:09.697898,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.698385,0,0x4601,3,24,5252,0,0,PDSCH
2025-12-05 21:24:09.698980,0,0x4601,5,24,5252,0,0,PDSCH
2025-12-05 21:24:09.699425,0,0x4601,11,24,5252,0,0,PDSCH
2025-12-05 21:24:09.699899,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.700381,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.700996,0,0x4601,9,27,2817,0,0,PDSCH
2025-12-05 21:24:09.702378,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.702863,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.703475,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.703912,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.704362,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.704813,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.705470,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.707473,0,0x4601,4,27,3521,0,0,PDSCH
2025-12-05 21:24:09.707975,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.708405,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.708846,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.709473,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.709898,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.710396,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.710892,0,0x4601,2,27,2817,0,0,PDSCH
2025-12-05 21:24:09.712456,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.712869,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.713386,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.713967,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.714385,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.714852,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.715375,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.717382,0,0x4601,7,27,3521,0,0,PDSCH
2025-12-05 21:24:09.717955,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.718482,0,0x4601,3,24,5252,0,0,PDSCH
2025-12-05 21:24:09.718923,0,0x4601,5,24,5252,0,0,PDSCH
2025-12-05 21:24:09.719367,0,0x4601,11,24,5252,0,0,PDSCH
2025-12-05 21:24:09.719827,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.720445,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.720933,0,0x4601,15,27,2817,0,0,PDSCH
2025-12-05 21:24:09.722445,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.722953,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.723397,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.723863,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.724458,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.724903,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.725409,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.727456,0,0x4601,4,27,3521,0,0,PDSCH
2025-12-05 21:24:09.727873,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.728354,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.728925,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.729390,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.729861,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.730364,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.730975,0,0x4601,6,27,2817,0,0,PDSCH
2025-12-05 21:24:09.732376,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.732943,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.733465,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.733910,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.734358,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.734966,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.735473,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.737445,0,0x4601,7,27,233,0,0,PDSCH
2025-12-05 21:24:09.737944,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.738377,0,0x4601,3,24,5252,0,0,PDSCH
2025-12-05 21:24:09.738841,0,0x4601,5,24,5252,0,0,PDSCH
2025-12-05 21:24:09.739451,0,0x4601,11,24,5252,0,0,PDSCH
2025-12-05 21:24:09.739880,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.740392,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.740876,0,0x4601,9,27,2817,0,0,PDSCH
2025-12-05 21:24:09.742448,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.742870,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.743450,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.743958,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.744364,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.744858,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.745357,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.745941,0,0x4601,4,27,2817,0,0,PDSCH
2025-12-05 21:24:09.747360,0,0x4601,11,27,3521,0,0,PDSCH
2025-12-05 21:24:09.747947,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.748452,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.748901,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.749344,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.749953,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.750917,0,0x4601,2,27,2817,0,0,PDSCH
2025-12-05 21:24:09.752445,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.752971,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.753365,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.753866,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.754445,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.754881,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.755390,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.757387,0,0x4601,12,27,3521,0,0,PDSCH
2025-12-05 21:24:09.757855,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.758470,0,0x4601,0,24,5252,0,0,PDSCH
2025-12-05 21:24:09.758939,0,0x4601,3,24,5252,0,0,PDSCH
2025-12-05 21:24:09.759387,0,0x4601,5,24,5252,0,0,PDSCH
2025-12-05 21:24:09.759849,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:09.760504,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:09.760939,0,0x4601,8,27,2817,0,0,PDSCH
2025-12-05 21:24:09.762343,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.762935,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.763446,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.763879,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.764329,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:09.764944,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.765430,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:09.767421,0,0x4601,11,27,3521,0,0,PDSCH
2025-12-05 21:24:09.767941,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:09.768372,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:09.768921,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:09.769433,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:09.769877,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:09.770406,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:09.770888,0,0x4601,2,27,2817,0,0,PDSCH
2025-12-05 21:24:09.772403,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:09.772857,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:09.773455,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:09.773971,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:09.774387,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:09.774837,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:09.775505,0,0x4601,15,27,5889,0,0,PDSCH
