folder,pw,gain,prf,avg_throughput_mbps,metric_type,dl_brate_mbps
logs_20251130_182911,1050.0,80,200,,dl_brate,6.58
logs_20251130_182911,1050.0,80,200,,dl_brate,6.65
logs_20251130_182911,1050.0,80,200,,dl_brate,6.63
logs_20251130_182911,1050.0,80,200,,dl_brate,6.52
logs_20251130_182911,1050.0,80,200,,dl_brate,6.59
logs_20251130_182911,1050.0,80,200,,dl_brate,6.66
logs_20251130_182911,1050.0,80,200,,dl_brate,6.52
logs_20251130_182911,1050.0,80,200,,dl_brate,6.37
logs_20251130_182911,1050.0,80,200,,dl_brate,6.37
logs_20251130_182911,1050.0,80,200,,dl_brate,6.33
logs_20251130_182911,1050.0,80,200,,dl_brate,6.41
logs_20251130_182911,1050.0,80,200,,dl_brate,6.53
logs_20251130_182911,1050.0,80,200,,dl_brate,6.58
logs_20251130_182911,1050.0,80,200,,dl_brate,6.9
logs_20251130_182911,1050.0,80,200,,dl_brate,14.8
logs_20251130_182911,1050.0,80,200,,dl_brate,41.3
logs_20251130_182911,1050.0,80,200,,dl_brate,62.1
logs_20251130_182911,1050.0,80,200,,dl_brate,64.5
logs_20251130_182911,1050.0,80,200,,dl_brate,64.5
logs_20251130_182911,1050.0,80,200,,dl_brate,5.93
logs_20251130_183000,1055.0,80,200,25.824848484848484,,
logs_20251130_183000,1055.0,80,200,,dl_brate,0.016
logs_20251130_183000,1055.0,80,200,,dl_brate,0.022
logs_20251130_183000,1055.0,80,200,,dl_brate,0.02
logs_20251130_183000,1055.0,80,200,,dl_brate,0.026
logs_20251130_183000,1055.0,80,200,,dl_brate,36.3
logs_20251130_183000,1055.0,80,200,,dl_brate,64.7
logs_20251130_183000,1055.0,80,200,,dl_brate,63.2
logs_20251130_183000,1055.0,80,200,,dl_brate,62.9
logs_20251130_183000,1055.0,80,200,,dl_brate,62.8
logs_20251130_183000,1055.0,80,200,,dl_brate,62.9
logs_20251130_183000,1055.0,80,200,,dl_brate,62.9
logs_20251130_183000,1055.0,80,200,,dl_brate,53.3
logs_20251130_183000,1055.0,80,200,,dl_brate,8.72
logs_20251130_183000,1055.0,80,200,,dl_brate,3.33
logs_20251130_183000,1055.0,80,200,,dl_brate,5.73
logs_20251130_183000,1055.0,80,200,,dl_brate,6.26
logs_20251130_183000,1055.0,80,200,,dl_brate,6.28
logs_20251130_183000,1055.0,80,200,,dl_brate,6.29
logs_20251130_183000,1055.0,80,200,,dl_brate,6.35
logs_20251130_183000,1055.0,80,200,,dl_brate,6.44
logs_20251130_183000,1055.0,80,200,,dl_brate,6.45
logs_20251130_183000,1055.0,80,200,,dl_brate,6.51
logs_20251130_183000,1055.0,80,200,,dl_brate,6.41
logs_20251130_183000,1055.0,80,200,,dl_brate,6.29
logs_20251130_183000,1055.0,80,200,,dl_brate,6.65
logs_20251130_183000,1055.0,80,200,,dl_brate,6.18
logs_20251130_183000,1055.0,80,200,,dl_brate,6.38
logs_20251130_183000,1055.0,80,200,,dl_brate,5.88
logs_20251130_183000,1055.0,80,200,,dl_brate,6.29
logs_20251130_183000,1055.0,80,200,,dl_brate,6.38
logs_20251130_183000,1055.0,80,200,,dl_brate,6.39
logs_20251130_183000,1055.0,80,200,,dl_brate,7.19
logs_20251130_183000,1055.0,80,200,,dl_brate,18.9
logs_20251130_183000,1055.0,80,200,,dl_brate,44.8
logs_20251130_183000,1055.0,80,200,,dl_brate,62.7
logs_20251130_183000,1055.0,80,200,,dl_brate,64.5
logs_20251130_183000,1055.0,80,200,,dl_brate,64.6
logs_20251130_183000,1055.0,80,200,,dl_brate,10.8
logs_20251130_183052,1060.0,80,200,31.016363636363636,,
logs_20251130_183052,1060.0,80,200,,dl_brate,0.005
logs_20251130_183052,1060.0,80,200,,dl_brate,0.021
logs_20251130_183052,1060.0,80,200,,dl_brate,0.022
logs_20251130_183052,1060.0,80,200,,dl_brate,0.02
logs_20251130_183052,1060.0,80,200,,dl_brate,31.7
logs_20251130_183052,1060.0,80,200,,dl_brate,64.5
logs_20251130_183052,1060.0,80,200,,dl_brate,63.7
logs_20251130_183052,1060.0,80,200,,dl_brate,62.9
logs_20251130_183052,1060.0,80,200,,dl_brate,62.8
logs_20251130_183052,1060.0,80,200,,dl_brate,62.9
logs_20251130_183052,1060.0,80,200,,dl_brate,62.9
logs_20251130_183052,1060.0,80,200,,dl_brate,51.6
logs_20251130_183052,1060.0,80,200,,dl_brate,13.9
logs_20251130_183052,1060.0,80,200,,dl_brate,3.42
logs_20251130_183052,1060.0,80,200,,dl_brate,7.39
logs_20251130_183052,1060.0,80,200,,dl_brate,12.9
logs_20251130_183052,1060.0,80,200,,dl_brate,15.2
logs_20251130_183052,1060.0,80,200,,dl_brate,11.5
logs_20251130_183052,1060.0,80,200,,dl_brate,18.1
logs_20251130_183052,1060.0,80,200,,dl_brate,8.84
logs_20251130_183052,1060.0,80,200,,dl_brate,12.6
logs_20251130_183052,1060.0,80,200,,dl_brate,12.3
logs_20251130_183052,1060.0,80,200,,dl_brate,13.7
logs_20251130_183052,1060.0,80,200,,dl_brate,14.1
logs_20251130_183052,1060.0,80,200,,dl_brate,14.2
logs_20251130_183052,1060.0,80,200,,dl_brate,13.9
logs_20251130_183052,1060.0,80,200,,dl_brate,14.7
logs_20251130_183052,1060.0,80,200,,dl_brate,14.8
logs_20251130_183052,1060.0,80,200,,dl_brate,16.2
logs_20251130_183052,1060.0,80,200,,dl_brate,17.8
logs_20251130_183052,1060.0,80,200,,dl_brate,16.3
logs_20251130_183052,1060.0,80,200,,dl_brate,16.7
logs_20251130_183052,1060.0,80,200,,dl_brate,39.9
logs_20251130_183052,1060.0,80,200,,dl_brate,63.8
logs_20251130_183052,1060.0,80,200,,dl_brate,65.2
logs_20251130_183052,1060.0,80,200,,dl_brate,65.1
logs_20251130_183052,1060.0,80,200,,dl_brate,65.2
logs_20251130_183052,1060.0,80,200,,dl_brate,5.82
logs_20251130_183145,1065.0,80,200,29.730303030303027,,
logs_20251130_183145,1065.0,80,200,,dl_brate,0.002
logs_20251130_183145,1065.0,80,200,,dl_brate,0.012
logs_20251130_183145,1065.0,80,200,,dl_brate,0.023
logs_20251130_183145,1065.0,80,200,,dl_brate,0.022
logs_20251130_183145,1065.0,80,200,,dl_brate,0.027
logs_20251130_183145,1065.0,80,200,,dl_brate,25.1
logs_20251130_183145,1065.0,80,200,,dl_brate,64.6
logs_20251130_183145,1065.0,80,200,,dl_brate,63.9
logs_20251130_183145,1065.0,80,200,,dl_brate,62.9
logs_20251130_183145,1065.0,80,200,,dl_brate,62.9
logs_20251130_183145,1065.0,80,200,,dl_brate,62.8
logs_20251130_183145,1065.0,80,200,,dl_brate,62.9
logs_20251130_183145,1065.0,80,200,,dl_brate,54.0
logs_20251130_183145,1065.0,80,200,,dl_brate,0.03
logs_20251130_183145,1065.0,80,200,,dl_brate,0.018
logs_20251130_183145,1065.0,80,200,,dl_brate,20.9
logs_20251130_183145,1065.0,80,200,,dl_brate,25.3
logs_20251130_183145,1065.0,80,200,,dl_brate,9.4
logs_20251130_183145,1065.0,80,200,,dl_brate,11.2
logs_20251130_183145,1065.0,80,200,,dl_brate,12.5
logs_20251130_183145,1065.0,80,200,,dl_brate,9.09
logs_20251130_183145,1065.0,80,200,,dl_brate,8.56
logs_20251130_183145,1065.0,80,200,,dl_brate,9.19
logs_20251130_183145,1065.0,80,200,,dl_brate,9.54
logs_20251130_183145,1065.0,80,200,,dl_brate,9.98
logs_20251130_183145,1065.0,80,200,,dl_brate,11.1
logs_20251130_183145,1065.0,80,200,,dl_brate,12.8
logs_20251130_183145,1065.0,80,200,,dl_brate,11.8
logs_20251130_183145,1065.0,80,200,,dl_brate,12.8
logs_20251130_183145,1065.0,80,200,,dl_brate,10.8
logs_20251130_183145,1065.0,80,200,,dl_brate,8.16
logs_20251130_183145,1065.0,80,200,,dl_brate,11.0
logs_20251130_183145,1065.0,80,200,,dl_brate,48.3
logs_20251130_183145,1065.0,80,200,,dl_brate,64.5
logs_20251130_183145,1065.0,80,200,,dl_brate,65.0
logs_20251130_183145,1065.0,80,200,,dl_brate,65.0
logs_20251130_183145,1065.0,80,200,,dl_brate,64.9
logs_20251130_183145,1065.0,80,200,,dl_brate,19.6
logs_20251130_183233,1070.0,80,200,27.913939393939394,,
logs_20251130_183233,1070.0,80,200,,dl_brate,0.002
logs_20251130_183233,1070.0,80,200,,dl_brate,0.012
logs_20251130_183233,1070.0,80,200,,dl_brate,0.027
logs_20251130_183233,1070.0,80,200,,dl_brate,0.018
logs_20251130_183233,1070.0,80,200,,dl_brate,0.027
logs_20251130_183233,1070.0,80,200,,dl_brate,28.9
logs_20251130_183233,1070.0,80,200,,dl_brate,64.6
logs_20251130_183233,1070.0,80,200,,dl_brate,63.8
logs_20251130_183233,1070.0,80,200,,dl_brate,62.9
logs_20251130_183233,1070.0,80,200,,dl_brate,62.9
logs_20251130_183233,1070.0,80,200,,dl_brate,62.9
logs_20251130_183233,1070.0,80,200,,dl_brate,62.9
logs_20251130_183233,1070.0,80,200,,dl_brate,52.9
logs_20251130_183233,1070.0,80,200,,dl_brate,8.47
logs_20251130_183233,1070.0,80,200,,dl_brate,6.84
logs_20251130_183233,1070.0,80,200,,dl_brate,3.88
logs_20251130_183233,1070.0,80,200,,dl_brate,7.74
logs_20251130_183233,1070.0,80,200,,dl_brate,6.9
logs_20251130_183233,1070.0,80,200,,dl_brate,7.18
logs_20251130_183233,1070.0,80,200,,dl_brate,6.76
logs_20251130_183233,1070.0,80,200,,dl_brate,6.79
logs_20251130_183233,1070.0,80,200,,dl_brate,6.76
logs_20251130_183233,1070.0,80,200,,dl_brate,6.65
logs_20251130_183233,1070.0,80,200,,dl_brate,6.7
logs_20251130_183233,1070.0,80,200,,dl_brate,7.89
logs_20251130_183233,1070.0,80,200,,dl_brate,8.3
logs_20251130_183233,1070.0,80,200,,dl_brate,8.26
logs_20251130_183233,1070.0,80,200,,dl_brate,6.98
logs_20251130_183233,1070.0,80,200,,dl_brate,6.44
logs_20251130_183233,1070.0,80,200,,dl_brate,8.81
logs_20251130_183233,1070.0,80,200,,dl_brate,7.46
logs_20251130_183233,1070.0,80,200,,dl_brate,6.9
logs_20251130_183233,1070.0,80,200,,dl_brate,7.35
logs_20251130_183233,1070.0,80,200,,dl_brate,51.4
logs_20251130_183233,1070.0,80,200,,dl_brate,64.6
logs_20251130_183233,1070.0,80,200,,dl_brate,64.6
logs_20251130_183233,1070.0,80,200,,dl_brate,64.6
logs_20251130_183233,1070.0,80,200,,dl_brate,64.7
logs_20251130_183233,1070.0,80,200,,dl_brate,12.6
logs_20251130_183321,1075.0,80,200,30.935151515151514,,
logs_20251130_183321,1075.0,80,200,,dl_brate,0.002
logs_20251130_183321,1075.0,80,200,,dl_brate,0.012
logs_20251130_183321,1075.0,80,200,,dl_brate,0.021
logs_20251130_183321,1075.0,80,200,,dl_brate,0.024
logs_20251130_183321,1075.0,80,200,,dl_brate,0.029
logs_20251130_183321,1075.0,80,200,,dl_brate,27.0
logs_20251130_183321,1075.0,80,200,,dl_brate,64.7
logs_20251130_183321,1075.0,80,200,,dl_brate,63.8
logs_20251130_183321,1075.0,80,200,,dl_brate,62.9
logs_20251130_183321,1075.0,80,200,,dl_brate,62.8
logs_20251130_183321,1075.0,80,200,,dl_brate,62.9
logs_20251130_183321,1075.0,80,200,,dl_brate,62.9
logs_20251130_183321,1075.0,80,200,,dl_brate,55.1
logs_20251130_183321,1075.0,80,200,,dl_brate,12.7
logs_20251130_183321,1075.0,80,200,,dl_brate,4.24
logs_20251130_183321,1075.0,80,200,,dl_brate,6.23
logs_20251130_183321,1075.0,80,200,,dl_brate,9.12
logs_20251130_183321,1075.0,80,200,,dl_brate,9.37
logs_20251130_183321,1075.0,80,200,,dl_brate,11.5
logs_20251130_183321,1075.0,80,200,,dl_brate,15.3
logs_20251130_183321,1075.0,80,200,,dl_brate,15.2
logs_20251130_183321,1075.0,80,200,,dl_brate,15.2
logs_20251130_183321,1075.0,80,200,,dl_brate,15.1
logs_20251130_183321,1075.0,80,200,,dl_brate,15.1
logs_20251130_183321,1075.0,80,200,,dl_brate,15.1
logs_20251130_183321,1075.0,80,200,,dl_brate,15.0
logs_20251130_183321,1075.0,80,200,,dl_brate,14.6
logs_20251130_183321,1075.0,80,200,,dl_brate,14.6
logs_20251130_183321,1075.0,80,200,,dl_brate,14.8
logs_20251130_183321,1075.0,80,200,,dl_brate,14.9
logs_20251130_183321,1075.0,80,200,,dl_brate,14.7
logs_20251130_183321,1075.0,80,200,,dl_brate,14.9
logs_20251130_183321,1075.0,80,200,,dl_brate,16.0
logs_20251130_183321,1075.0,80,200,,dl_brate,36.1
logs_20251130_183321,1075.0,80,200,,dl_brate,59.2
logs_20251130_183321,1075.0,80,200,,dl_brate,64.8
logs_20251130_183321,1075.0,80,200,,dl_brate,64.5
logs_20251130_183321,1075.0,80,200,,dl_brate,64.6
logs_20251130_183321,1075.0,80,200,,dl_brate,17.4
logs_20251130_183410,1080.0,80,200,29.48151515151515,,
logs_20251130_183410,1080.0,80,200,,dl_brate,0.008
logs_20251130_183410,1080.0,80,200,,dl_brate,0.022
logs_20251130_183410,1080.0,80,200,,dl_brate,0.023
logs_20251130_183410,1080.0,80,200,,dl_brate,0.018
logs_20251130_183410,1080.0,80,200,,dl_brate,31.7
logs_20251130_183410,1080.0,80,200,,dl_brate,64.6
logs_20251130_183410,1080.0,80,200,,dl_brate,64.2
logs_20251130_183410,1080.0,80,200,,dl_brate,62.9
logs_20251130_183410,1080.0,80,200,,dl_brate,62.8
logs_20251130_183410,1080.0,80,200,,dl_brate,62.9
logs_20251130_183410,1080.0,80,200,,dl_brate,62.8
logs_20251130_183410,1080.0,80,200,,dl_brate,53.1
logs_20251130_183410,1080.0,80,200,,dl_brate,21.3
logs_20251130_183410,1080.0,80,200,,dl_brate,14.5
logs_20251130_183410,1080.0,80,200,,dl_brate,11.9
logs_20251130_183410,1080.0,80,200,,dl_brate,15.8
logs_20251130_183410,1080.0,80,200,,dl_brate,19.7
logs_20251130_183410,1080.0,80,200,,dl_brate,19.5
logs_20251130_183410,1080.0,80,200,,dl_brate,19.4
logs_20251130_183410,1080.0,80,200,,dl_brate,19.7
logs_20251130_183410,1080.0,80,200,,dl_brate,10.6
logs_20251130_183410,1080.0,80,200,,dl_brate,7.68
logs_20251130_183410,1080.0,80,200,,dl_brate,7.67
logs_20251130_183410,1080.0,80,200,,dl_brate,7.68
logs_20251130_183410,1080.0,80,200,,dl_brate,7.72
logs_20251130_183410,1080.0,80,200,,dl_brate,7.82
logs_20251130_183410,1080.0,80,200,,dl_brate,7.84
logs_20251130_183410,1080.0,80,200,,dl_brate,8.12
logs_20251130_183410,1080.0,80,200,,dl_brate,8.08
logs_20251130_183410,1080.0,80,200,,dl_brate,7.83
logs_20251130_183410,1080.0,80,200,,dl_brate,7.8
logs_20251130_183410,1080.0,80,200,,dl_brate,8.7
logs_20251130_183410,1080.0,80,200,,dl_brate,22.6
logs_20251130_183410,1080.0,80,200,,dl_brate,51.9
logs_20251130_183410,1080.0,80,200,,dl_brate,64.4
logs_20251130_183410,1080.0,80,200,,dl_brate,64.6
logs_20251130_183410,1080.0,80,200,,dl_brate,64.7
logs_20251130_183410,1080.0,80,200,,dl_brate,6.27
logs_20251130_183459,1085.0,80,200,28.111212121212116,,
logs_20251130_183459,1085.0,80,200,,dl_brate,0.002
logs_20251130_183459,1085.0,80,200,,dl_brate,0.017
logs_20251130_183459,1085.0,80,200,,dl_brate,0.02
logs_20251130_183459,1085.0,80,200,,dl_brate,0.022
logs_20251130_183459,1085.0,80,200,,dl_brate,0.027
logs_20251130_183459,1085.0,80,200,,dl_brate,20.8
logs_20251130_183459,1085.0,80,200,,dl_brate,64.7
logs_20251130_183459,1085.0,80,200,,dl_brate,63.8
logs_20251130_183459,1085.0,80,200,,dl_brate,62.8
logs_20251130_183459,1085.0,80,200,,dl_brate,62.9
logs_20251130_183459,1085.0,80,200,,dl_brate,62.9
logs_20251130_183459,1085.0,80,200,,dl_brate,62.8
logs_20251130_183459,1085.0,80,200,,dl_brate,58.9
logs_20251130_183459,1085.0,80,200,,dl_brate,11.4
logs_20251130_183459,1085.0,80,200,,dl_brate,6.33
logs_20251130_183459,1085.0,80,200,,dl_brate,6.57
logs_20251130_183459,1085.0,80,200,,dl_brate,7.17
logs_20251130_183459,1085.0,80,200,,dl_brate,6.82
logs_20251130_183459,1085.0,80,200,,dl_brate,7.17
logs_20251130_183459,1085.0,80,200,,dl_brate,7.76
logs_20251130_183459,1085.0,80,200,,dl_brate,8.32
logs_20251130_183459,1085.0,80,200,,dl_brate,8.27
logs_20251130_183459,1085.0,80,200,,dl_brate,6.83
logs_20251130_183459,1085.0,80,200,,dl_brate,6.86
logs_20251130_183459,1085.0,80,200,,dl_brate,6.75
logs_20251130_183459,1085.0,80,200,,dl_brate,7.42
logs_20251130_183459,1085.0,80,200,,dl_brate,7.81
logs_20251130_183459,1085.0,80,200,,dl_brate,6.89
logs_20251130_183459,1085.0,80,200,,dl_brate,6.73
logs_20251130_183459,1085.0,80,200,,dl_brate,6.46
logs_20251130_183459,1085.0,80,200,,dl_brate,9.5
logs_20251130_183459,1085.0,80,200,,dl_brate,9.19
logs_20251130_183459,1085.0,80,200,,dl_brate,8.37
logs_20251130_183459,1085.0,80,200,,dl_brate,43.6
logs_20251130_183459,1085.0,80,200,,dl_brate,64.3
logs_20251130_183459,1085.0,80,200,,dl_brate,64.4
logs_20251130_183459,1085.0,80,200,,dl_brate,64.7
logs_20251130_183459,1085.0,80,200,,dl_brate,64.7
logs_20251130_183459,1085.0,80,200,,dl_brate,22.3
logs_20251130_183547,1090.0,80,200,36.054545454545455,,
logs_20251130_183547,1090.0,80,200,,dl_brate,0.002
logs_20251130_183547,1090.0,80,200,,dl_brate,0.012
logs_20251130_183547,1090.0,80,200,,dl_brate,0.021
logs_20251130_183547,1090.0,80,200,,dl_brate,0.023
logs_20251130_183547,1090.0,80,200,,dl_brate,0.028
logs_20251130_183547,1090.0,80,200,,dl_brate,25.3
logs_20251130_183547,1090.0,80,200,,dl_brate,64.5
logs_20251130_183547,1090.0,80,200,,dl_brate,63.8
logs_20251130_183547,1090.0,80,200,,dl_brate,62.9
logs_20251130_183547,1090.0,80,200,,dl_brate,62.9
logs_20251130_183547,1090.0,80,200,,dl_brate,62.9
logs_20251130_183547,1090.0,80,200,,dl_brate,62.9
logs_20251130_183547,1090.0,80,200,,dl_brate,60.4
logs_20251130_183547,1090.0,80,200,,dl_brate,51.6
logs_20251130_183547,1090.0,80,200,,dl_brate,42.9
logs_20251130_183547,1090.0,80,200,,dl_brate,39.5
logs_20251130_183547,1090.0,80,200,,dl_brate,31.5
logs_20251130_183547,1090.0,80,200,,dl_brate,30.0
logs_20251130_183547,1090.0,80,200,,dl_brate,30.1
logs_20251130_183547,1090.0,80,200,,dl_brate,29.9
logs_20251130_183547,1090.0,80,200,,dl_brate,30.0
logs_20251130_183547,1090.0,80,200,,dl_brate,30.0
logs_20251130_183547,1090.0,80,200,,dl_brate,29.9
logs_20251130_183547,1090.0,80,200,,dl_brate,29.8
logs_20251130_183547,1090.0,80,200,,dl_brate,29.9
logs_20251130_183547,1090.0,80,200,,dl_brate,27.6
logs_20251130_183547,1090.0,80,200,,dl_brate,25.5
logs_20251130_183547,1090.0,80,200,,dl_brate,25.7
logs_20251130_183547,1090.0,80,200,,dl_brate,25.7
logs_20251130_183547,1090.0,80,200,,dl_brate,21.4
logs_20251130_183547,1090.0,80,200,,dl_brate,12.7
logs_20251130_183547,1090.0,80,200,,dl_brate,11.4
logs_20251130_183547,1090.0,80,200,,dl_brate,11.8
logs_20251130_183547,1090.0,80,200,,dl_brate,16.1
logs_20251130_183547,1090.0,80,200,,dl_brate,21.5
logs_20251130_183547,1090.0,80,200,,dl_brate,26.8
logs_20251130_183547,1090.0,80,200,,dl_brate,37.5
logs_20251130_183547,1090.0,80,200,,dl_brate,60.3
logs_20251130_183547,1090.0,80,200,,dl_brate,12.7
logs_20251130_183636,1095.0,80,200,29.727272727272727,,
logs_20251130_183636,1095.0,80,200,,dl_brate,0.008
logs_20251130_183636,1095.0,80,200,,dl_brate,0.022
logs_20251130_183636,1095.0,80,200,,dl_brate,0.024
logs_20251130_183636,1095.0,80,200,,dl_brate,0.018
logs_20251130_183636,1095.0,80,200,,dl_brate,36.0
logs_20251130_183636,1095.0,80,200,,dl_brate,64.6
logs_20251130_183636,1095.0,80,200,,dl_brate,63.6
logs_20251130_183636,1095.0,80,200,,dl_brate,62.9
logs_20251130_183636,1095.0,80,200,,dl_brate,62.8
logs_20251130_183636,1095.0,80,200,,dl_brate,62.9
logs_20251130_183636,1095.0,80,200,,dl_brate,62.9
logs_20251130_183636,1095.0,80,200,,dl_brate,58.2
logs_20251130_183636,1095.0,80,200,,dl_brate,46.7
logs_20251130_183636,1095.0,80,200,,dl_brate,42.3
logs_20251130_183636,1095.0,80,200,,dl_brate,31.1
logs_20251130_183636,1095.0,80,200,,dl_brate,19.3
logs_20251130_183636,1095.0,80,200,,dl_brate,18.8
logs_20251130_183636,1095.0,80,200,,dl_brate,18.7
logs_20251130_183636,1095.0,80,200,,dl_brate,15.1
logs_20251130_183636,1095.0,80,200,,dl_brate,12.0
logs_20251130_183636,1095.0,80,200,,dl_brate,11.4
logs_20251130_183636,1095.0,80,200,,dl_brate,8.59
logs_20251130_183636,1095.0,80,200,,dl_brate,7.06
logs_20251130_183636,1095.0,80,200,,dl_brate,9.02
logs_20251130_183636,1095.0,80,200,,dl_brate,9.46
logs_20251130_183636,1095.0,80,200,,dl_brate,9.46
logs_20251130_183636,1095.0,80,200,,dl_brate,9.5
logs_20251130_183636,1095.0,80,200,,dl_brate,7.66
logs_20251130_183636,1095.0,80,200,,dl_brate,8.13
logs_20251130_183636,1095.0,80,200,,dl_brate,9.49
logs_20251130_183636,1095.0,80,200,,dl_brate,9.4
logs_20251130_183636,1095.0,80,200,,dl_brate,10.3
logs_20251130_183636,1095.0,80,200,,dl_brate,15.7
logs_20251130_183636,1095.0,80,200,,dl_brate,21.0
logs_20251130_183636,1095.0,80,200,,dl_brate,35.7
logs_20251130_183636,1095.0,80,200,,dl_brate,62.5
logs_20251130_183636,1095.0,80,200,,dl_brate,64.7
logs_20251130_183636,1095.0,80,200,,dl_brate,8.56
logs_20251130_183724,1099.9999999999002,80,200,13.753030303030302,,
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.002
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.014
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.023
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.018
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.031
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,37.6
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,64.5
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,64.1
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,62.8
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,62.9
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,62.8
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,62.9
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,41.5
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.095
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.002
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.016
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.097
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.033
logs_20251130_183724,1099.9999999999002,80,200,,dl_brate,0.047
logs_20251130_183811,1104.9999999999,80,200,27.811212121212122,,
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,0.013
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,0.018
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,0.035
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,0.019
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,28.7
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,64.5
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,64.7
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,64.5
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,63.2
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,62.8
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,62.9
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,56.5
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,10.1
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,4.76
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,6.15
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,6.97
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,7.25
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,6.66
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,6.53
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,7.36
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,7.38
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,6.7
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,6.68
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,7.5
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,6.8
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,6.28
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,8.07
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,6.88
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,7.18
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,6.72
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,8.17
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,9.11
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,44.2
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,64.0
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,64.5
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,64.7
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,64.6
logs_20251130_183811,1104.9999999999,80,200,,dl_brate,18.7
logs_20251130_183904,1109.9999999999,80,200,40.242424242424235,,
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,0.004
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,0.017
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,0.022
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,0.02
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,34.6
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,64.7
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,63.7
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,62.8
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,62.9
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,62.8
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,62.9
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,50.2
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,31.5
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,32.7
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,29.0
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,27.7
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,17.3
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,24.5
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,26.1
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,23.7
logs_20251130_183904,1109.9999999999,80,200,,dl_brate,26.7
