pw,mean,std,count,median
2510.0,24.462375,25.668943674576674,40,9.12
2515.0,25.05921052631579,25.471726894372665,38,8.745000000000001
2519.9999999999,29.48594871794872,24.62782530941344,39,23.5
2525.0,35.1077,21.29176943087248,40,29.45
2529.9999999999,30.561230769230768,22.43367878115113,39,21.8
2535.0,28.115179487179486,23.999080039245136,39,16.6
2539.9999999999,26.786461538461538,25.29905374852684,39,15.6
2545.0,32.160250000000005,22.369143830973265,40,26.75
2549.9999999999,29.077975,23.974108681046744,40,16.65
2555.0,24.124692307692307,25.529880988192147,39,7.99
2559.9999999999,17.9291,24.821173294857218,40,2.625
2565.0,33.72320512820512,22.096923022495194,39,26.1
2570.0,35.880275,21.083331127581722,40,30.75
2575.0,35.812447368421054,21.153704717636078,38,30.6
2580.0,33.54115384615385,21.698309068897345,39,25.1
2585.0,25.82469230769231,25.231121352256775,39,10.1
2590.0,26.676975,24.241588612037297,40,16.4
2595.0,24.540666666666667,28.763320053747027,36,5.055
2600.0,30.864562499999998,30.774356894377174,16,25.2
2604.9999999999,31.333153846153845,22.99634830798195,39,19.7
2610.0,33.59184210526316,21.881736803598635,38,27.55
2614.9999999999,25.967925,24.627696945520196,40,13.45
2620.0,29.33915384615385,21.338890963558903,39,29.4
2624.9999999999,29.728820512820512,23.79643789339709,39,19.6
2630.0,34.777725,21.6890709521775,40,30.049999999999997
2634.9999999999,33.25692307692308,22.132165568626238,39,27.2
2640.0,23.725864864864864,28.53015554165857,37,5.32
2644.9999999999,29.257277777777777,29.6316077283255,18,13.745000000000001
2650.0,33.73776315789474,21.716098738075612,38,26.5
2655.0,29.029256410256405,23.46185003554533,39,17.9
2660.0,25.830575,23.07086365503256,40,26.15
2665.0,24.8459,29.82880106082569,20,3.2765
2670.0,26.075052631578945,30.36886259435565,19,0.383
2675.0,32.84602564102564,22.272591930190767,39,25.6
2680.0,27.172833333333333,30.358941551823882,18,10.6135
2685.0,33.04251282051282,22.19698585260217,39,25.2
2689.9999999999,35.217825,21.394412453971274,40,29.4
2695.0,22.238636363636363,29.452192974451478,22,0.30100000000000005
2699.9999999999,36.120384615384616,20.911767483776842,39,29.4
2705.0,30.136791666666667,24.979748520993994,24,29.7
2709.9999999999,26.713842105263158,29.700571822522125,19,6.27
2715.0,29.8924358974359,23.002974406979437,39,25.0
2719.9999999999,31.017725000000002,22.816277194691512,40,24.15
2725.0,18.155,25.544627245763444,33,0.926
2730.0,28.004923076923077,24.602912055266753,39,16.1
2735.0,35.48525,21.201762011621483,40,31.05
2740.0,27.793555555555557,31.031830779951665,18,9.645
2745.0,31.800641025641024,22.935551314024973,39,28.0
2750.0,18.395897435897435,24.785588510892957,39,3.26
2755.0,28.99954054054054,23.58141596869426,37,18.7
2760.0,31.278275,23.09255816634497,40,25.1
2764.9999999999,24.9104,29.948882440093257,20,1.0055
2770.0,36.707358974358975,20.58679560132912,39,30.7
2774.9999999999,33.147263157894734,22.00360065704752,38,24.9
2780.0,35.460449999999994,21.230875110229295,40,30.15
2784.9999999999,20.336230769230767,24.780096128335632,39,4.04
2790.0,22.166153846153847,26.317317031045366,39,6.14
2794.9999999999,35.221875,21.46150448066766,40,29.45
2800.0,31.8551,22.771054667195596,40,24.75
2804.9999999999,36.78386842105263,19.999620860150987,38,29.8
2810.0,20.483449999999998,25.861688473790426,40,3.92
2815.0,23.692333333333334,29.669706170323515,21,1.37
2820.0,18.42758620689655,27.308251871023003,29,0.024
2825.0,31.67114285714286,23.497720105878695,42,28.85
2830.0,26.296419354838708,22.526756980347013,31,23.8
2835.0,32.0141,22.96271622434942,40,24.9
2840.0,32.44123076923077,22.310576722902127,39,24.8
2845.0,25.0974,30.06621917035795,20,0.0245
2849.9999999999,23.322589743589745,24.61494457771747,39,7.35
2855.0,29.967475,23.472582054538684,40,21.35
2859.9999999999,34.15215,21.687138994616024,40,26.85
2865.0,20.196736842105263,26.55274658332101,38,5.975
2869.9999999999,31.611948717948717,22.863065610336772,39,24.5
2875.0,26.69592307692308,24.75784382604793,39,17.9
2879.9999999999,29.717000000000002,23.973076294577652,40,24.0
2885.0,31.274897435897437,23.24877790652873,39,23.8
2889.9999999999,32.098410256410254,22.40736175282573,39,24.8
2895.0,32.045923076923074,22.587668859223324,39,25.3
2900.0,25.649210526315787,30.304826134863855,19,1.1
2905.0,32.30771794871795,22.693131903204726,39,26.3
2910.0,23.89690909090909,24.570878427728776,33,26.8
2915.0,32.60655,22.545326435871363,40,26.2
2920.0,19.17276923076923,28.142786745178867,26,0.23049999999999998
2925.0,19.702375,24.538473942359815,40,5.4399999999999995
2930.0,29.334820512820514,23.320783051843417,39,18.0
2934.9999999999,24.545378378378377,24.135693103266686,37,14.7
2940.0,28.452277777777777,30.089575063575356,18,16.060000000000002
2944.9999999999,32.49992307692308,22.925449468571657,39,26.3
2950.0,24.279948717948717,22.703094996461463,39,27.4
2954.9999999999,28.72625,23.52312903892786,40,20.0
2960.0,23.747238095238096,29.695770523602786,21,0.526
2964.9999999999,25.482149999999997,29.95840832549968,20,1.3965
2970.0,26.973894736842105,30.38363326766336,19,0.027
2974.9999999999,25.146,30.08432256001017,20,0.275
2980.0,25.992725,24.64162300264508,40,13.850000000000001
2985.0,18.92820512820513,25.54104651977354,39,4.35
2990.0,28.994641025641023,23.74769494796138,39,17.7
2995.0,23.97605,23.305552457102777,40,11.1
3000.0,27.91383333333333,30.226805077710118,18,13.254999999999999
3005.0,30.27229411764706,30.22063615264556,17,31.7
3009.9999999999,31.084358974358974,22.866909287033756,39,21.5
3015.0,32.167874999999995,22.59119147740087,40,26.2
3019.9999999999,12.415219512195122,24.204485105566896,41,0.115
3025.0,34.972575,21.61953652920942,40,29.3
3029.9999999999,34.7626,21.425259355519643,40,30.2
3035.0,30.432499999999997,24.040748914529026,36,29.9
3039.9999999999,31.819850000000002,23.01400177656626,40,25.85
3045.0,23.89290476190476,29.849417374389002,21,0.024
3049.9999999999,31.707615384615384,23.209504616831104,39,19.0
3055.0,20.0015,25.237162624457874,40,4.484999999999999
3060.0,32.16275,22.72177474870238,40,25.75
3065.0,26.49921052631579,30.29163722984163,19,0.031
3070.0,31.830897435897434,23.153840232573078,39,25.2
3075.0,25.859157894736843,30.33168653636574,19,0.581
3080.0,33.370615384615384,21.94079033218288,39,25.6
3085.0,35.1552,21.5371407444478,40,28.95
3090.0,31.613374999999998,31.338650215295914,16,25.450000000000003
3094.9999999999,36.61748717948718,20.317989977605915,39,31.0
3100.0,31.652825,22.517702061890702,40,23.2
3104.9999999999,34.262710526315786,21.569350841523978,38,26.450000000000003
3110.0,27.31278947368421,30.285018576442027,19,1.9
3114.9999999999,29.10846153846154,22.777894006257995,39,27.2
3120.0,22.67263636363636,29.47989643411648,22,0.026000000000000002
3124.9999999999,28.071846153846153,23.515180824017385,39,20.0
3130.0,30.340882352941176,30.64203428071142,17,31.1
3134.9999999999,26.552555555555557,22.597694697145478,36,28.7
3140.0,33.00715384615385,23.296882499300953,39,29.6
3145.0,32.622275,22.461264368352015,40,26.05
3150.0,32.520725,22.909312521428642,40,26.25
3155.0,32.75535897435898,22.48456235133128,39,26.3
3160.0,20.15746153846154,28.40958624863202,26,0.0885
3165.0,24.600428571428573,29.901354396701546,21,0.749
3169.9999999999,19.481589743589744,25.731558224665793,39,2.05
3175.0,34.387299999999996,21.70530249666645,40,29.45
3179.9999999999,24.37142857142857,29.78599825013664,21,1.68
3185.0,21.194205128205127,26.6339631250456,39,5.49
3189.9999999999,32.2419705882353,25.51521885069985,34,25.4
3195.0,30.519975,23.255511369364484,40,23.700000000000003
3199.9999999999,25.666552631578945,23.577090166948043,38,17.9
3205.0,35.202775,21.393953022348065,40,29.7
3209.9999999999,30.920499999999997,22.893411962441323,40,22.9
3215.0,23.783318181818178,29.015745680063606,22,4.585
3219.9999999999,33.64804347826087,30.14069391955947,23,42.5
3225.0,28.236675,24.022307529575777,40,18.65
3230.0,34.79775,21.429063736023657,40,29.5
3235.0,32.65455,22.608846002995808,40,26.1
3240.0,28.75284615384615,24.120542860193783,39,16.5
3245.0,33.327461538461534,22.080715231844223,39,26.6
3250.0,32.031825,22.71611400372274,40,26.05
3254.9999999999,26.13025,24.53108820769772,40,16.4
3260.0,32.2916,22.866883995902267,40,26.85
3264.9999999999,34.350434782608694,30.387439456319157,23,41.4
3270.0,33.109102564102564,22.35611922446911,39,26.4
3274.9999999999,37.14028205128205,20.225218766559625,39,30.2
3280.0,32.28087179487179,22.90329338554138,39,24.3
3284.9999999999,33.458282051282055,22.153265534439978,39,26.3
3290.0,27.43989473684211,30.340388378995815,19,4.96
3294.9999999999,36.428333333333335,20.828755566250145,39,30.3
3300.0,33.47993333333333,30.43970996545388,15,34.4
3304.9999999999,26.412315789473684,30.175867685311115,19,1.11
3310.0,33.1898125,29.690003561734937,16,37.1
3315.0,33.37392307692308,22.760893775098015,39,29.3
3320.0,33.204625,21.993359681652514,40,25.85
3325.0,32.988749999999996,22.43391420257994,40,26.8
3330.0,31.748874999999998,30.70951491177721,16,32.6
3335.0,34.3765641025641,21.783252441648198,39,26.0
3339.9999999999,31.506774999999998,23.107385591987573,40,24.5
3345.0,32.428075,22.512998764118592,40,25.7
3349.9999999999,24.9888,26.728806996313054,40,11.4
3355.0,19.000692307692308,24.991107650263213,39,2.89
3359.9999999999,31.367375,22.999424234362472,40,23.45
3365.0,31.699937499999997,30.56075424127869,16,32.2
3369.9999999999,30.46271794871795,22.77336132986211,39,20.8
3375.0,35.62728205128205,20.930567184897583,39,29.2
3379.9999999999,32.570274999999995,22.873810535405234,40,25.3
3385.0,26.921631578947366,30.38299182512503,19,0.024
3390.0,36.11271428571428,30.034925220299968,14,47.099999999999994
3395.0,33.796692307692304,21.978447190437134,39,26.2
3400.0,31.901600000000002,23.001233423783702,40,25.65
3405.0,32.4406,22.57699870789761,40,26.95
3410.0,32.7329,22.713462087267622,40,26.2
3414.9999999999,32.9786,22.586160974797977,40,26.7
3420.0,33.486599999999996,30.41575783044046,15,30.5
3424.9999999999,31.154463414634147,24.759669011416083,41,30.4
3430.0,32.344675,22.524466383602203,40,25.0
3434.9999999999,0.021256410256410254,0.005442125884528025,39,0.02
3440.0,36.931384615384616,20.679270285933796,39,30.4
3444.9999999999,36.302325,20.84549400167139,40,30.25
3450.0,33.526375,21.683848507276988,40,27.700000000000003
3454.9999999999,31.717399999999998,23.663830240068265,40,26.299999999999997
3460.0,35.2772,21.171781125126348,40,29.5
3464.9999999999,30.158823529411762,30.629860090349933,17,30.5
3470.0,33.697,22.03493093990348,39,25.7
3475.0,32.2832,22.781652235392386,40,25.35
3480.0,25.27615,25.633471558311587,40,11.4
3485.0,32.600624999999994,22.771666461194087,40,27.0
3490.0,18.927725000000002,25.345158774042233,40,2.21
3495.0,31.269675,22.89669606373934,40,23.35
3499.9999999999,34.50315,21.873100585140925,40,28.95
3505.0,20.980692307692305,24.709225396444698,39,6.02
3509.9999999999,19.82948717948718,24.99022963487488,39,4.37
3515.0,31.466924999999996,23.466981321157693,40,25.8
3519.9999999999,31.4444,23.227216292696212,40,25.9
3525.0,23.70388888888889,27.57297452089924,36,4.385
3529.9999999999,26.175925,24.2534284252525,40,15.55
3535.0,33.528825,22.186023820608096,40,27.95
3539.9999999999,26.793975,24.27174354664763,40,15.100000000000001
3545.0,26.743052631578948,30.308204474977995,19,2.06
3549.9999999999,31.278,22.871139340180424,40,23.3
3555.0,32.670474999999996,22.596181581201744,40,25.85
3560.0,24.78219047619048,29.527798671115065,21,5.34
3565.0,33.75323076923077,21.773069192856642,39,25.9
3570.0,35.52035,21.291386251011073,40,29.3
3575.0,31.32725,22.144836931102656,40,24.049999999999997
3580.0,29.62689655172414,30.24972621876675,29,26.4
3584.9999999999,33.97635897435897,21.881195873803293,39,29.2
3590.0,32.99975,22.069117575274323,40,26.2
3594.9999999999,35.54545,21.303878441826093,40,29.65
3600.0,32.0715,23.11460545263036,40,25.0
3604.9999999999,25.285800000000002,30.065759970263077,20,0.0245
3610.0,31.6231875,30.61815944439672,16,31.599999999999998
3614.9999999999,27.340620689655175,23.73231264604351,29,24.6
3620.0,20.11776923076923,23.808316579298104,39,8.54
3624.9999999999,34.3592,30.708156753075045,15,48.0
3630.0,35.80915384615385,21.053732351368886,39,30.8
3634.9999999999,32.78164102564102,22.551082419449383,39,25.1
3640.0,23.36822727272727,29.384271986625475,22,1.364
3645.0,28.576175,23.968674224845955,40,16.65
3650.0,32.64533333333333,22.136191847091222,39,23.1
3655.0,19.634825,25.31513630210651,40,2.745
3659.9999999999,24.09315,25.969732588050878,40,9.87
3665.0,25.52645,29.837845688205405,20,2.4585
3669.9999999999,32.26146153846154,23.241589036450826,39,25.0
3675.0,29.673825,24.055886605012194,40,17.9
3679.9999999999,25.789499999999997,30.20410281210502,20,0.523
3685.0,30.63605882352941,30.295441380409418,17,23.0
3689.9999999999,36.704928571428574,30.19579216601159,14,54.099999999999994
3695.0,34.76266666666667,21.761916433523247,39,29.0
3699.9999999999,22.655,27.144532312448092,40,5.855
3705.0,16.72346875,26.89552056238311,32,0.632
3709.9999999999,34.25866666666666,21.65372740896482,39,26.0
3715.0,34.227925,22.334559078939545,40,30.3
3719.9999999999,34.927410256410255,21.30621102638723,39,28.5
3725.0,33.337149999999994,22.0360654540431,40,26.55
3730.0,19.88416666666667,24.218082154220458,36,11.65
3735.0,33.4478,22.439051091962245,40,27.1
3740.0,33.082225,22.074069633369515,40,26.4
3744.9999999999,34.973675,21.820740453002685,40,29.7
3750.0,28.89061111111111,30.465926031511273,18,17.25
3754.9999999999,28.38122222222222,30.600890470618193,18,11.275
3760.0,33.16605128205128,22.305504496410887,39,26.0
3764.9999999999,31.917125,22.483171533721475,40,23.6
3770.0,25.791050000000002,25.791733846679417,40,12.55
3774.9999999999,31.45365,23.344423113235067,40,24.75
3780.0,34.555136363636365,30.35728042009575,22,46.3
3784.9999999999,30.339199999999998,22.835644059233363,40,23.35
3790.0,27.096375000000002,24.171637596293273,40,15.95
3794.9999999999,24.518809523809523,29.831572333048502,21,0.23
3800.0,31.261674999999997,22.845876149658007,40,20.6
3805.0,27.247578947368417,30.482801430234197,19,0.024
3810.0,31.50251282051282,22.726435961662975,39,22.8
3815.0,32.803925,22.561206797813764,40,26.45
3819.9999999999,29.888388888888887,30.75707292379867,18,19.445
3825.0,34.69146666666666,31.692950362742152,15,57.5
3829.9999999999,33.88351282051282,21.67928662143441,39,26.2
3835.0,32.45115,22.787236560835705,40,26.4
3839.9999999999,28.129166666666666,27.177007274639294,24,23.4
3845.0,32.64304761904762,22.316226855605493,42,25.5
3849.9999999999,30.07082051282051,23.157156641740247,39,18.8
3855.0,32.0798,22.832560495474162,40,24.35
3859.9999999999,34.572075,21.262587181735373,40,27.65
3865.0,33.99405128205128,22.02884827119193,39,25.0
3869.9999999999,33.6147,22.027063592841348,40,27.8
3875.0,28.166025,24.1161672683971,40,17.6
3879.9999999999,24.9624,25.98287012017824,40,10.135000000000002
3885.0,31.755925,22.6641948947012,40,23.85
3890.0,32.484625,22.634394829933218,40,26.05
3895.0,27.084842105263156,30.389021581747354,19,0.027
3900.0,34.935102564102564,21.537279213878715,39,28.9
3904.9999999999,34.532125,21.427549677672026,40,27.95
3909.9999999998995,23.79513636363636,29.7576619542013,22,0.5925
3915.0,33.2397,22.25206744782525,40,25.95
3920.0,31.81175,30.582230937806568,16,33.0
3924.9999999999995,19.473370370370368,28.490344194465052,27,0.112
3929.9999999998995,32.872249999999994,22.33057531582869,40,26.4
3935.0,33.4972,22.227798283300057,40,27.4
3940.0,26.291275000000002,25.3545123541611,40,13.45
3944.9999999999995,31.325175,23.38602222113808,40,26.950000000000003
3949.9999999999,30.561525,23.281975289566265,40,19.2
3955.0,21.554916666666667,29.0639726688748,24,0.151
3960.0,33.497075,22.031446270935156,40,26.0
3965.0,30.989875,23.29356003572276,40,24.450000000000003
3969.9999999999995,33.67371794871795,21.721387465315228,39,23.9
3975.0000000000005,32.62935,22.59980426344781,40,25.9
3980.0,31.902524999999997,22.418809769622886,40,24.95
3985.0,31.3767,23.169200496592065,40,23.1
3989.9999999999995,30.7264,23.21390728145081,40,23.15
3994.9999999998995,25.208,30.15851244176343,21,0.389
4000.0,31.77165,22.724479854192253,40,25.1
4005.0,35.07966666666666,31.40116790973288,15,61.4
4009.9999999999995,30.051529411764704,30.927128154578234,17,21.2
4014.9999999998995,32.737641025641025,22.431150032097843,39,24.8
4020.0,27.596684210526316,30.63376446750044,19,2.01
4025.0,30.979575,23.01860398637177,40,22.6
4029.9999999999995,30.184224999999998,23.67311104368284,40,20.2
4034.9999999999,29.350185185185182,30.611761260410795,27,9.32
4040.0,33.522149999999996,22.12320990591161,40,25.45
4045.0,20.85948717948718,25.376640578411557,39,6.07
4050.0,26.658675,24.988339546715043,40,14.1
4054.9999999999995,16.701249999999998,26.816428559927164,32,0.3265
4060.0000000000005,31.247307692307693,23.263381799406105,39,23.2
4065.0,28.883444444444446,30.62459754592169,18,18.413
4070.0,25.572641025641026,26.364519763148166,39,11.3
4074.9999999999995,33.8505641025641,22.097335212996146,39,25.3
4079.9999999998995,26.283846153846152,22.105452097828554,39,19.1
4085.0,21.32821052631579,25.84910114403363,38,6.075
4090.0,33.743,21.877722208964798,39,25.3
4094.9999999999995,21.25048717948718,26.76723909132579,39,2.5
4099.9999999999,29.498075,24.19211063643503,40,19.35
4105.0,33.467625,21.87407182931954,40,26.5
4110.0,26.108846153846155,24.836432378493864,39,11.9
4115.0,27.57090322580645,30.43346060545294,31,0.024
4119.9999999999,30.969117647058823,30.901552355590393,17,32.3
4125.0,31.017589743589742,23.51150529524456,39,19.3
4130.0,31.87325641025641,23.417910623818578,39,24.9
4135.0,32.084205128205134,22.451391507900475,39,22.8
4140.0,30.477475,22.763805607651562,40,19.5
4144.9999999999,31.354275,22.933734030102066,40,23.1
4150.0,31.827075,22.577812306171126,40,23.6
4155.0,32.83025,30.963677179344618,16,41.05
4160.0,29.920666666666666,23.502601093824463,39,21.6
4164.9999999999,29.801074999999997,23.788572554353028,40,18.25
4170.0,24.62794871794872,27.332906270790655,39,7.73
4175.0,31.6385,30.644344269919262,16,31.849999999999998
4180.0,34.684871794871796,21.990818878723346,39,29.8
4184.9999999999,30.999725,23.082082303954696,40,23.700000000000003
4190.0,32.694675000000004,22.298729960830183,40,25.4
4195.0,29.122333333333334,31.62079247434957,18,10.563500000000001
4200.0,36.51946153846154,20.65539903530533,39,30.1
4204.9999999999,31.93935,22.580968516793295,40,24.1
4210.0,21.43428205128205,25.133794356088437,39,5.66
4215.0,29.560358974358977,23.630915111896133,39,18.7
4220.0,32.035725,22.936953108396832,40,25.25
4225.0,33.824625,21.91002673720413,40,25.85
4229.9999999999,21.638027027027025,26.93120280608689,37,3.21
4235.0,25.258571428571425,30.922603772275437,21,0.023
4240.0,16.91151612903226,26.87995729395289,31,0.453
4245.0,23.193820512820512,23.674741116654705,39,8.77
4249.9999999999,30.16589743589744,23.46997365481318,39,18.0
4255.0,29.637375,23.69848390984115,40,18.0
4260.0,37.177608695652175,30.294348455444972,23,59.7
4265.0,20.043307692307692,24.469552804028723,39,6.59
4269.9999999999,32.937175,21.467245180396493,40,26.35
4275.0,32.371975,22.587454804333767,40,25.75
4280.0,17.172060606060604,27.405980136572605,33,0.029
4285.0,28.65335,24.13508915437736,40,17.1
4289.9999999999,32.784749999999995,22.27832031802011,40,25.75
4295.0,32.14753846153846,22.290679541300563,39,23.9
4300.0,30.2477,23.28584260457689,40,18.35
4305.0,32.497975,22.714219727295756,40,25.55
4310.0,33.192275,22.72370121417622,40,30.25
4314.9999999999,29.25561111111111,30.802118082516355,18,19.0155
4320.0,25.244884615384613,26.66350320168289,26,15.45
4325.0,28.9401,23.98092127547465,40,18.1
4330.0,19.437270270270268,26.15827416330639,37,1.45
4334.9999999999,33.4871,22.036640302820604,40,26.15
4340.0,31.334823529411764,30.998721782589868,17,40.7
4345.0,27.48415384615385,23.861071346815375,39,18.7
4350.0,30.083692307692306,23.676506153562354,39,17.9
4354.9999999999,34.27505,21.530866540792914,40,25.65
4360.0,29.537874999999996,23.8453055802341,40,22.35
4365.0,30.7755,23.276350266817815,40,22.3
4370.0,17.950483870967744,26.89590425061155,31,1.49
4374.9999999999,28.524725,24.062702615850245,40,17.799999999999997
4380.0,28.48815,23.818360496603326,40,16.75
4385.0,31.113705882352942,30.805247728197028,17,37.4
4390.0,29.59161111111111,30.810221081244507,18,14.335
4395.0,30.014333333333333,23.36676301291547,39,17.9
4399.9999999999,26.726549999999996,30.668365423253494,20,1.263
4405.0,25.81752380952381,30.2234643342206,21,1.98
4410.0,32.4656,23.11180015822753,40,25.75
4415.0,25.633933333333335,24.220045455313894,30,18.5
4419.9999999999,32.383275,23.040218509678205,40,27.299999999999997
4425.0,22.114349999999998,24.718859553344057,40,9.06
4430.0,32.821615384615384,22.455227568155525,39,24.0
4435.0,27.747842105263157,30.75182039645631,19,0.029
4439.9999999999,19.68971794871795,25.8376438197293,39,1.96
4445.0,15.72542105263158,24.978305620192913,38,0.382
4450.0,33.10487179487179,22.375840728903043,39,24.2
4455.0,24.989725,22.202093322405318,40,18.35
4459.9999999999,29.40811111111111,31.44369921526202,18,12.195
4465.0,22.642948717948716,24.709742751380602,39,10.7
4470.0,28.405925000000003,23.811458057842334,40,16.8
4475.0,32.53225,21.09049516354677,40,25.85
4480.0,33.524,30.70674953600049,16,44.05
4484.9999999999,28.38715789473684,30.501143283240967,19,7.11
4490.0,32.273102564102565,21.962271171015164,39,24.0
4495.0,34.391615384615385,21.680112436122535,39,25.9
4500.0,23.14713043478261,30.144127622450398,23,0.141
4504.9999999999,33.38745,22.286370166021275,40,25.8
4510.0,17.815736842105263,24.168181626222225,38,8.21
4515.0,35.453589743589745,21.3023338537526,39,29.5
4520.0,26.127238095238095,30.730362480622905,21,0.745
4524.9999999999,22.70653846153846,24.77919420533257,39,9.55
4530.0,31.079411764705885,30.29346931282967,17,36.8
4535.0,38.449260869565215,29.538983247439138,23,57.0
4540.0,30.21337142857143,27.604626215104425,35,22.1
4544.9999999999,22.58345,24.585383327946126,40,7.72
4550.0,30.176625,23.501212316451866,40,18.75
4555.0,14.420473684210526,25.698378489951505,38,0.3695
4560.0,19.577125000000002,26.16254009681223,40,1.475
4565.0,33.072224999999996,22.084336807568572,40,25.15
4569.9999999999,26.94195,30.608324979488827,20,2.3785000000000003
4575.0,32.93415384615385,22.445178783143774,39,23.5
4580.0,31.834525000000003,23.575159715028498,40,27.45
4585.0,29.565274999999996,24.080856819865154,40,17.7
4589.9999999999,33.419871794871796,22.12777855544746,39,24.5
4595.0,30.81835294117647,30.97454339643519,17,30.3
4600.0,22.13456756756757,26.940626419282893,37,7.97
4605.0,16.203171428571427,26.229061754076522,35,1.03
4609.9999999999,34.37389743589743,21.81415741740462,39,26.3
4615.0,30.82705882352941,30.70307637979985,17,35.6
4620.0,20.84608,29.824490670308744,25,0.035
4625.0,29.672,31.531222048667136,18,14.312000000000001
4630.0,24.69407692307692,27.555558941875784,39,6.76
4634.9999999999,26.802749999999996,30.456900552255803,20,1.535
4640.0,30.132299999999997,23.712455931808258,40,17.9
4645.0,23.73105,24.28717380920352,40,9.260000000000002
4650.0,28.41252631578947,30.97662959997858,19,7.07
4654.9999999999,29.515499999999996,23.897673563415953,40,17.55
4660.0,28.437775,25.664060176498744,40,20.85
4665.0,26.026365853658533,22.963412737173996,41,24.2
4670.0,29.631358974358974,22.35876126698575,39,24.5
4674.9999999999,32.3448,22.71734264456935,40,24.0
4680.0,34.07020512820513,22.13166404923936,39,25.9
4685.0,31.211268292682927,23.25818723592231,41,23.4
4690.0,29.261575,23.774941136530973,40,17.7
4694.9999999999,22.866384615384614,25.338371238743594,39,8.56
4700.0,33.17892307692308,22.168300715192185,39,23.3
4705.0,21.161775,25.601882399229446,40,5.77
4710.0,32.357125,22.99126940226581,40,25.8
4715.0,33.639875,22.294419495133752,40,26.75
4719.9999999999,19.057538461538464,24.753236693034232,39,2.93
4725.0,33.33455,21.921259307769283,40,26.0
4730.0,27.530425,22.148010873106784,40,25.200000000000003
4735.0,33.395153846153846,30.787738683693295,26,40.7
4739.9999999999,23.04970833333333,29.413688468908727,24,1.0875
4745.0,23.78735,27.252566904788985,40,6.52
4750.0,31.759575,23.38810885338574,40,26.6
4755.0,34.09225,21.949394935589034,40,27.6
4759.9999999999,30.12166666666667,31.300541145481812,18,18.145
4765.0,32.026925,22.94786980939849,40,23.3
4770.0,30.01465,23.65178114564606,40,17.8
4775.0,33.079625,22.491484589970874,40,25.5
4779.9999999999,29.8745641025641,23.723034793873005,39,16.5
4785.0,30.1615,24.974556342946858,38,17.1
4790.0,25.908051282051282,27.15968855234645,39,10.2
4795.0,33.1796,22.376302452050492,40,24.700000000000003
4800.0,27.815256410256413,21.374823633274175,39,23.2
4804.9999999999,23.574826086956524,29.920325979100767,23,0.264
4810.0,33.220324999999995,22.658721556698083,40,25.9
4815.0,33.95834615384616,30.468767715078084,26,44.95
4820.0,20.75263888888889,27.978613611269772,36,3.5300000000000002
4824.9999999999,31.676764705882352,31.357800001613256,17,37.5
4830.0,31.270235294117644,31.62720568302196,17,25.9
4835.0,15.259054054054054,26.112905028980453,37,0.432
4840.0,30.480722222222223,31.10391900937614,18,21.615000000000002
4844.9999999999,29.71395,24.495069425320718,40,17.6
4850.0,22.916208333333334,29.73841438856508,24,0.7795
4855.0,15.754756756756755,25.253164520517032,37,3.03
4860.0,31.820117647058822,30.925471095608135,17,18.2
4864.9999999999,36.83193333333334,30.5452964358243,15,62.9
4870.0,30.0035641025641,24.178531143399958,39,17.4
4875.0,30.156200000000002,23.43571817481237,40,21.25
4880.0,30.78658974358974,23.1427898738041,39,17.9
4885.0,30.560924999999997,23.88786281387985,40,20.4
4889.9999999999,30.262124999999997,24.248431993913783,40,18.65
4895.0,29.255674999999997,24.288969914491044,40,17.4
4900.0,31.035176470588233,31.691082182601647,17,22.4
4905.0,33.78874358974359,21.703045262574687,39,24.9
4909.9999999999,25.968238095238092,30.732441886229545,21,0.329
4915.0,25.874142857142857,30.647694977413416,21,0.317
4920.0,29.24042105263158,30.62849749519009,19,20.0
4925.0,26.560047619047616,30.329823749036507,21,3.92
4929.9999999999,20.255552631578947,27.46845914242947,38,2.4050000000000002
4935.0,29.88282926829268,24.246000015365873,41,18.2
4940.0,30.705666666666666,30.981454439333067,18,23.25
4945.0,20.782225,26.413002149279063,40,2.935
4949.9999999999,29.40670731707317,24.366570851521043,41,17.4
4955.0,20.93931707317073,25.526946944786623,41,8.96
4960.0,29.556585365853657,23.914781859736465,41,17.2
4965.0,18.780324324324322,27.695407836412613,37,0.22
4970.0,31.059800000000003,23.285951032702872,40,19.75
4974.9999999999,29.806975,24.49378367551548,40,19.25
4980.0,31.085048780487806,23.92841594940127,41,25.3
4985.0,29.815292682926827,23.861775998701255,41,17.5
4990.0,29.783439024390248,24.145465384880016,41,18.0
4994.9999999999,30.4375,23.546041150183903,40,17.9
5000.0,21.113775,26.14121600323069,40,3.645
