pw,mean,std,count
2940.0,14.766176470588235,,1
2950.0,28.73794117647058,,1
2954.9999999999,33.68176470588236,,1
2960.0,14.86181818181818,,1
2964.9999999999,14.547058823529412,,1
2970.0,14.702941176470588,,1
2974.9999999999,14.61,,1
2980.0,30.652647058823533,,1
2985.0,22.79205882352941,,1
2990.0,33.05676470588235,,1
3000.0,14.737878787878786,,1
3005.0,14.890882352941176,,1
3009.9999999999,35.258823529411764,,1
3015.0,37.444117647058825,,1
3019.9999999999,19.104999999999997,,1
3025.0,40.63823529411764,,1
3029.9999999999,40.61470588235294,,1
3035.0,32.18352941176471,,1
3039.9999999999,37.13823529411765,,1
3045.0,14.46176470588235,,1
3049.9999999999,36.161764705882355,,1
3055.0,23.79823529411765,,1
3060.0,37.523529411764706,,1
3065.0,14.488235294117647,,1
3070.0,36.14382352941176,,1
3075.0,14.673939393939394,,1
3080.0,37.73823529411765,,1
3090.0,14.816176470588234,,1
3100.0,37.050000000000004,,1
3104.9999999999,38.0735294117647,,1
3110.0,15.045588235294119,,1
3114.9999999999,33.16,,1
3120.0,14.270294117647058,,1
3124.9999999999,31.792352941176464,,1
