time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,pci,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_pci,ue_rnti,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-30 19:23:58.179793,metric,51,1400,600,0,0,17,26,0.404,0.883,0,0,1,13usec,38usec,485.5,9.8Mbps,245kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,13,1.0,15,9.8Mbps,491,76,13%,0,25066,,7.6,-5.1,1,7,246kbps,188,344,64%,15840,2.01k,0,0,0,0,16,39,,165ns,n/a,26,4.45ms,4.5ms,4.44ms,4.06ms,4.5ms,3.98ms
2025-07-30 19:23:59.179701,metric,51,1400,600,0,0,28,27,0.606,0.928,0,0,1,15usec,48usec,637.1,15Mbps,268kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,13,1.0,15,15Mbps,725,117,13%,5.62k,39282,-3.6211333,4.0,-5.3,1,5,268kbps,245,310,55%,16594,14.7k,0,0,0,0,22,49,,197ns,n/a,19,4.49ms,4.5ms,4.43ms,4.08ms,4.5ms,3.92ms
2025-07-30 19:24:00.179792,metric,51,1400,600,0,0,20,22,0.468,0.838,0,0,1,14usec,44usec,679.16,12Mbps,242kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,13,1.0,15,12Mbps,575,77,11%,180k,29304,-3.7811725,4.8,-5.3,1,13,243kbps,198,305,60%,13303,14.7k,7,0,0,0,16,13,-4.999,188ns,n/a,24,4.48ms,4.5ms,4.45ms,4.08ms,4.5ms,3.98ms
2025-07-30 19:24:01.179706,metric,51,1400,600,0,0,47,18,0.976,0.767,0,0,1,16usec,46usec,760.10,25Mbps,580kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,13,1.0,15,25Mbps,1145,222,16%,140k,66819,,12.3,-5.0,1,13,580kbps,212,248,53%,10823,10.6k,5,0,1,0,43,0,,211ns,n/a,21,4.46ms,4.5ms,4.46ms,4.04ms,4.5ms,3.96ms
2025-07-30 19:24:02.179695,metric,51,1396,600,0,2,43,22,0.907,0.865,0,0,1,16usec,66usec,887.16,22Mbps,454kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,13,1.0,15,22Mbps,1011,262,20%,0,61273,-3.9980001,10.4,-5.1,1,11,455kbps,204,313,60%,13327,10.6k,2,0,1,0,51,0,-5,213ns,n/a,24,4.49ms,4.5ms,4.46ms,4.05ms,4.5ms,3.99ms
2025-07-30 19:24:03.179831,metric,51,1400,600,0,0,21,25,0.466,0.955,0,0,1,14usec,54usec,7.16,12Mbps,203kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,13,1.0,15,12Mbps,573,70,10%,52.9k,30217,-3.7640185,4.8,-5.3,1,10,203kbps,165,408,71%,15496,10.6k,0,0,0,0,13,14,-4.997,224ns,n/a,19,4.46ms,4.5ms,4.44ms,4.06ms,4.5ms,4ms
2025-07-30 19:24:04.179797,metric,51,1400,600,0,0,19,25,0.444,0.895,0,0,1,14usec,43usec,82.15,12Mbps,231kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,13,1.0,15,12Mbps,569,62,9%,0,27607,-3.7970605,6.6,-5.2,1,8,232kbps,216,321,59%,15232,8.91k,0,2,1,0,10,30,-5,228ns,n/a,19,4.47ms,4.5ms,4.43ms,4.07ms,4.5ms,4ms
2025-07-30 19:24:05.179781,metric,51,1400,600,0,0,29,26,0.625,0.903,0,0,1,15usec,56usec,223.6,15Mbps,269kbps,5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4.5ms,,,,1,4601,13,1.0,15,15Mbps,696,170,19%,264k,40756,,6.8,-5.1,1,7,269kbps,220,322,59%,16041,10.6k,1,0,0,0,35,9,-4.997,233ns,n/a,19,4.49ms,4.5ms,4.44ms,4.07ms,4.5ms,3.99ms
2025-07-30 19:24:06.179786,metric,51,1400,600,0,0,29,25,0.628,0.87,0,0,1,15usec,49usec,317.16,17Mbps,525kbps,5ms,5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,13,1.0,15,17Mbps,785,94,10%,780k,41258,-3.7830157,4.5,-5.3,1,7,525kbps,250,275,52%,15073,2.81k,4,0,0,0,19,0,-4.999,195ns,n/a,23,4.5ms,5ms,4.43ms,4.06ms,4.5ms,3.95ms
2025-07-30 19:24:07.179803,metric,51,1400,600,0,0,49,2,1,0.17,0,0,1,15usec,41usec,404.16,34Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,13,1.0,16,34Mbps,1400,0,0%,893k,69016,-2.5331063,31.5,-4.2,1,26,1.6Mbps,98,4,3%,1767,2.01k,0,0,0,0,0,0,-4.998,172ns,n/a,19,4.5ms,4.5ms,4.46ms,4.07ms,4.5ms,3.96ms
2025-07-30 19:24:08.179704,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,43usec,446.5,40Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,13,1.0,19,40Mbps,1400,0,0%,940k,68988,-1.2831115,32.5,-4.3,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,-4.998,178ns,n/a,19,4.5ms,4.5ms,4.43ms,4.05ms,4.5ms,3.96ms
2025-07-30 19:24:09.179796,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,61usec,540.16,46Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,13,1.0,21,46Mbps,1400,0,0%,984k,69006,-0.033107556,32.5,-4.3,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-4.998,209ns,n/a,19,4.49ms,4.5ms,4.45ms,4.03ms,4.5ms,3.95ms
2025-07-30 19:24:10.179859,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,44usec,662.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,1.08M,69016,0.009892448,32.4,-4.3,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-4.998,217ns,n/a,19,4.5ms,4.5ms,4.44ms,4.03ms,4.5ms,3.96ms
2025-07-30 19:24:11.179737,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,73usec,774.1,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1399,1,0%,1.22M,68988,0.0008924473,32.5,-4.3,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,-4.998,224ns,n/a,21,4.49ms,4.5ms,4.45ms,4.05ms,4.5ms,3.96ms
2025-07-30 19:24:12.179734,metric,51,1400,600,0,0,16,2,0.339,0.167,0,0,1,11usec,43usec,836.16,20Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,20Mbps,483,1,0%,0,22838,0.0008924473,32.4,-4.3,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-4.998,234ns,n/a,19,4.49ms,4.5ms,4.45ms,4.09ms,4.5ms,3.95ms
