time,log_type,rnti,format,prb1,prb2,symb,cs,occ,sr,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb,csi1,n_id0,ack
2025-07-30 16:06:03.664747,PHY,0x4601,1,0,na,"[0,",0,0,,317.6,+10.7dB,15.0us,"[0,",1,206.19,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:03.669250,PHY,0x4601,1,0,na,"[0,",0,0,,375.4,+11.5dB,16.6us,"[0,",1,207.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.669715,PHY,0x4601,1,0,na,"[0,",0,0,,367.3,+11.4dB,17.2us,"[0,",1,207.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.673279,PHY,0x4601,2,,na,"[0,",,,,,+31.1dB,15.7us,"[0,",1,207.17,normal,0,valid,-11.9dB,-12.0dB,0.39us,+13.7Hz,"[6,",,1,11111
2025-07-30 16:06:03.674203,PHY,0x4601,1,0,na,"[0,",0,0,,365.9,+11.4dB,15.9us,"[0,",1,207.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.674712,PHY,0x4601,1,0,na,"[0,",0,0,,367.3,+11.4dB,14.0us,"[0,",1,207.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.678818,CSI,0x4601,2,,na,"[0,",,,,,+33.4dB,15.3us,"[0,",1,208.8,normal,0,valid,-11.7dB,-11.8dB,0.39us,+95.8Hz,"[6,",1110,1,1
2025-07-30 16:06:03.679745,PHY,0x4601,1,0,na,"[0,",0,0,,368.0,+11.4dB,16.1us,"[0,",1,208.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.683307,PHY,0x4601,2,,na,"[0,",,,,,+26.9dB,16.3us,"[0,",1,208.17,normal,0,valid,-11.8dB,-12.0dB,0.39us,-67.0Hz,"[6,",,1,11111
2025-07-30 16:06:03.684231,PHY,0x4601,1,0,na,"[0,",0,0,,381.3,+11.5dB,15.9us,"[0,",1,208.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.684700,PHY,0x4601,1,0,na,"[0,",0,0,,370.9,+11.4dB,15.1us,"[0,",1,208.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.689209,PHY,0x4601,1,0,na,"[0,",0,0,,377.7,+11.5dB,22.8us,"[0,",1,209.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.689673,PHY,0x4601,1,0,na,"[0,",0,0,,368.2,+11.4dB,16.6us,"[0,",1,209.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.693324,PHY,0x4601,2,,na,"[0,",,,,,+30.7dB,16.7us,"[0,",1,209.17,normal,0,valid,-11.8dB,-12.0dB,0.38us,+11.2Hz,"[6,",,1,11111
2025-07-30 16:06:03.694288,PHY,0x4601,1,0,na,"[0,",0,0,,367.0,+11.4dB,16.0us,"[0,",1,209.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.694740,PHY,0x4601,1,0,na,"[0,",0,0,,363.4,+11.4dB,14.6us,"[0,",1,209.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.698856,CSI,0x4601,2,,na,"[0,",,,,,+30.1dB,14.9us,"[0,",1,210.8,normal,0,valid,-11.7dB,-11.9dB,0.40us,+132.0Hz,"[6,",1110,1,1
2025-07-30 16:06:03.699690,PHY,0x4601,1,0,na,"[0,",0,0,,331.0,+10.9dB,14.8us,"[0,",1,210.9,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:03.703263,PHY,0x4601,2,,na,"[0,",,,,,+31.8dB,12.7us,"[0,",1,210.17,normal,0,valid,-11.8dB,-12.0dB,0.38us,-71.2Hz,"[6,",,1,11111
2025-07-30 16:06:03.704189,PHY,0x4601,1,0,na,"[0,",0,0,,368.2,+11.4dB,16.5us,"[0,",1,210.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.704804,PHY,0x4601,1,0,na,"[0,",0,0,,378.7,+11.5dB,20.5us,"[0,",1,210.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.709288,PHY,0x4601,1,0,na,"[0,",0,0,,378.3,+11.5dB,16.0us,"[0,",1,211.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.709737,PHY,0x4601,1,0,na,"[0,",0,0,,367.7,+11.4dB,16.9us,"[0,",1,211.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.713273,PHY,0x4601,2,,na,"[0,",,,,,+31.9dB,15.3us,"[0,",1,211.17,normal,0,valid,-11.7dB,-11.8dB,0.37us,+47.2Hz,"[6,",,1,11111
2025-07-30 16:06:03.714214,PHY,0x4601,1,0,na,"[0,",0,0,,371.7,+11.4dB,17.0us,"[0,",1,211.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.714688,PHY,0x4601,1,0,na,"[0,",0,0,,382.3,+11.6dB,14.3us,"[0,",1,211.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.718836,CSI,0x4601,2,,na,"[0,",,,,,+30.2dB,15.0us,"[0,",1,212.8,normal,0,valid,-11.7dB,-11.8dB,0.41us,+77.8Hz,"[6,",1110,1,1
2025-07-30 16:06:03.719796,PHY,0x4601,1,0,na,"[0,",0,0,,310.2,+10.6dB,16.7us,"[0,",1,212.9,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:03.723305,PHY,0x4601,2,,na,"[0,",,,,,+28.7dB,14.7us,"[0,",1,212.17,normal,0,valid,-11.8dB,-11.9dB,0.38us,-5.4Hz,"[6,",,1,11111
2025-07-30 16:06:03.724273,PHY,0x4601,1,0,na,"[0,",0,0,,380.2,+11.5dB,16.9us,"[0,",1,212.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.724732,PHY,0x4601,1,0,na,"[0,",0,0,,367.6,+11.4dB,14.9us,"[0,",1,212.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.729229,PHY,0x4601,1,0,na,"[0,",0,0,,387.0,+11.6dB,18.4us,"[0,",1,213.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.729691,PHY,0x4601,1,0,na,"[0,",0,0,,368.9,+11.4dB,16.4us,"[0,",1,213.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.733347,PHY,0x4601,2,,na,"[0,",,,,,+29.6dB,15.4us,"[0,",1,213.17,normal,0,valid,-11.7dB,-11.8dB,0.38us,-85.6Hz,"[6,",,1,11111
2025-07-30 16:06:03.734171,PHY,0x4601,1,0,na,"[0,",0,0,,309.5,+10.7dB,16.5us,"[0,",1,213.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.734786,PHY,0x4601,1,0,na,"[0,",0,0,,329.4,+10.9dB,26.8us,"[0,",1,213.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.738852,CSI,0x4601,2,,na,"[0,",,,,,+33.7dB,11.9us,"[0,",1,214.8,normal,0,valid,-11.6dB,-11.7dB,0.39us,-35.2Hz,"[6,",1111,1,1
2025-07-30 16:06:03.739720,PHY,0x4601,1,0,na,"[0,",0,0,,376.8,+11.5dB,18.2us,"[0,",1,214.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.743254,PHY,0x4601,2,,na,"[0,",,,,,+29.0dB,15.3us,"[0,",1,214.17,normal,0,valid,-11.7dB,-11.9dB,0.40us,+11.9Hz,"[6,",,1,11111
2025-07-30 16:06:03.744203,PHY,0x4601,1,0,na,"[0,",0,0,,330.8,+10.9dB,18.7us,"[0,",1,214.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.744679,PHY,0x4601,1,0,na,"[0,",0,0,,319.7,+10.8dB,17.4us,"[0,",1,214.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.749176,PHY,0x4601,1,0,na,"[0,",0,0,,357.5,+11.3dB,16.9us,"[0,",1,215.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.749767,PHY,0x4601,1,0,na,"[0,",0,0,,363.3,+11.3dB,13.9us,"[0,",1,215.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.753310,PHY,0x4601,2,,na,"[0,",,,,,+29.9dB,16.9us,"[0,",1,215.17,normal,0,valid,-11.8dB,-12.0dB,0.39us,-57.0Hz,"[6,",,1,11110
2025-07-30 16:06:03.754270,PHY,0x4601,1,0,na,"[0,",0,0,,378.7,+11.5dB,16.6us,"[0,",1,215.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.754726,PHY,0x4601,1,0,na,"[0,",0,0,,375.8,+11.5dB,18.0us,"[0,",1,215.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.758843,CSI,0x4601,2,,na,"[0,",,,,,+31.1dB,13.2us,"[0,",1,216.8,normal,0,valid,-11.7dB,-11.8dB,0.38us,-60.6Hz,"[6,",1111,1,1
2025-07-30 16:06:03.759672,PHY,0x4601,1,0,na,"[0,",0,0,,369.1,+11.4dB,15.9us,"[0,",1,216.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.763322,PHY,0x4601,2,,na,"[0,",,,,,+29.0dB,14.8us,"[0,",1,216.17,normal,0,valid,-11.7dB,-11.8dB,0.39us,+170.4Hz,"[6,",,1,11111
2025-07-30 16:06:03.764278,PHY,0x4601,1,0,na,"[0,",0,0,,377.5,+11.5dB,28.3us,"[0,",1,216.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.764766,PHY,0x4601,1,0,na,"[0,",0,0,,369.4,+11.4dB,18.4us,"[0,",1,216.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.769261,PHY,0x4601,1,0,na,"[0,",0,0,,368.4,+11.4dB,18.0us,"[0,",1,217.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.769699,PHY,0x4601,1,0,na,"[0,",0,0,,375.4,+11.5dB,16.6us,"[0,",1,217.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.773250,PHY,0x4601,2,,na,"[0,",,,,,+31.4dB,19.0us,"[0,",1,217.17,normal,0,valid,-11.8dB,-11.9dB,0.39us,-132.0Hz,"[6,",,1,11110
2025-07-30 16:06:03.774190,PHY,0x4601,1,0,na,"[0,",0,0,,362.0,+11.3dB,15.8us,"[0,",1,217.18,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:03.774679,PHY,0x4601,1,0,na,"[0,",0,0,,370.1,+11.4dB,26.7us,"[0,",1,217.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.778826,CSI,0x4601,2,,na,"[0,",,,,,+33.9dB,15.2us,"[0,",1,218.8,normal,0,valid,-11.7dB,-11.9dB,0.39us,-48.0Hz,"[6,",1111,1,1
2025-07-30 16:06:03.779765,PHY,0x4601,1,0,na,"[0,",0,0,,372.4,+11.4dB,16.7us,"[0,",1,218.9,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:03.783292,PHY,0x4601,2,,na,"[0,",,,,,+32.8dB,14.0us,"[0,",1,218.17,normal,0,valid,-11.7dB,-11.7dB,0.14us,-50.0Hz,"[6,",,1,11111
2025-07-30 16:06:03.784249,PHY,0x4601,1,0,na,"[0,",0,0,,2772.8,+20.1dB,16.7us,"[0,",1,218.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.784713,PHY,0x4601,1,0,na,"[0,",0,0,,2927.8,+20.4dB,18.3us,"[0,",1,218.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.789179,PHY,0x4601,1,0,na,"[0,",0,0,,2984.8,+20.5dB,19.8us,"[0,",1,219.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.789767,PHY,0x4601,1,0,na,"[0,",0,0,,2845.6,+20.3dB,17.0us,"[0,",1,219.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.793344,PHY,0x4601,2,,na,"[0,",,,,,+31.2dB,25.5us,"[0,",1,219.17,normal,0,valid,-11.8dB,-11.8dB,0.15us,+2.8Hz,"[6,",,1,11110
2025-07-30 16:06:03.794254,PHY,0x4601,1,0,na,"[0,",0,0,,2816.2,+20.2dB,15.4us,"[0,",1,219.18,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.794761,PHY,0x4601,1,0,na,"[0,",0,0,,2766.5,+20.2dB,19.3us,"[0,",1,219.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.798815,CSI,0x4601,2,,na,"[0,",,,,,+32.8dB,11.2us,"[0,",1,220.8,normal,0,valid,-11.7dB,-11.7dB,0.11us,+14.2Hz,"[6,",1111,1,1
2025-07-30 16:06:03.799685,PHY,0x4601,1,0,na,"[0,",0,0,,1705.3,+18.1dB,17.2us,"[0,",1,220.9,normal,0,valid,-14.7dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.803371,PHY,0x4601,2,,na,"[0,",,,,,+33.0dB,15.6us,"[0,",1,220.17,normal,0,valid,-11.8dB,-11.8dB,0.13us,+21.6Hz,"[6,",,1,11111
2025-07-30 16:06:03.804179,PHY,0x4601,1,0,na,"[0,",0,0,,2176.0,+19.1dB,15.8us,"[0,",1,220.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.804776,PHY,0x4601,1,0,na,"[0,",0,0,,1805.5,+18.3dB,26.6us,"[0,",1,220.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.809254,PHY,0x4601,1,0,na,"[0,",0,0,,2845.0,+20.3dB,19.7us,"[0,",1,221.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.809754,PHY,0x4601,1,0,na,"[0,",0,0,,2921.1,+20.4dB,15.5us,"[0,",1,221.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.813267,PHY,0x4601,2,,na,"[0,",,,,,+32.1dB,16.1us,"[0,",1,221.17,normal,0,valid,-11.8dB,-11.8dB,0.16us,-3.4Hz,"[6,",,1,11110
2025-07-30 16:06:03.814245,PHY,0x4601,1,0,na,"[0,",0,0,,1984.1,+18.7dB,16.9us,"[0,",1,221.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.814691,PHY,0x4601,1,0,na,"[0,",0,0,,1973.3,+18.7dB,18.6us,"[0,",1,221.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.818834,CSI,0x4601,2,,na,"[0,",,,,,+37.9dB,12.4us,"[0,",1,222.8,normal,0,valid,-11.8dB,-11.8dB,0.13us,-57.7Hz,"[6,",1111,1,1
2025-07-30 16:06:03.819752,PHY,0x4601,1,0,na,"[0,",0,0,,1998.2,+18.7dB,16.0us,"[0,",1,222.9,normal,0,valid,-14.7dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.823324,PHY,0x4601,2,,na,"[0,",,,,,+29.3dB,14.8us,"[0,",1,222.17,normal,0,valid,-11.8dB,-11.8dB,0.13us,-47.0Hz,"[6,",,1,11111
2025-07-30 16:06:03.824238,PHY,0x4601,1,0,na,"[0,",0,0,,1875.3,+18.5dB,16.3us,"[0,",1,222.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.824743,PHY,0x4601,1,0,na,"[0,",0,0,,1978.7,+18.7dB,14.6us,"[0,",1,222.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.829244,PHY,0x4601,1,0,na,"[0,",0,0,,2801.3,+20.2dB,16.8us,"[0,",1,223.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.829671,PHY,0x4601,1,0,na,"[0,",0,0,,2841.0,+20.3dB,14.5us,"[0,",1,223.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.833342,PHY,0x4601,2,,na,"[0,",,,,,+31.3dB,16.3us,"[0,",1,223.17,normal,0,valid,-11.8dB,-11.8dB,0.15us,-37.6Hz,"[6,",,1,11110
2025-07-30 16:06:03.834173,PHY,0x4601,1,0,na,"[0,",0,0,,2856.3,+20.3dB,20.8us,"[0,",1,223.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.834753,PHY,0x4601,1,0,na,"[0,",0,0,,2947.7,+20.5dB,19.3us,"[0,",1,223.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.838830,CSI,0x4601,2,,na,"[0,",,,,,+33.6dB,11.7us,"[0,",1,224.8,normal,0,valid,-11.7dB,-11.7dB,0.13us,+101.1Hz,"[6,",1111,1,1
2025-07-30 16:06:03.839747,PHY,0x4601,1,0,na,"[0,",0,0,,2575.9,+19.9dB,17.3us,"[0,",1,224.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.843254,PHY,0x4601,2,,na,"[0,",,,,,+33.6dB,15.3us,"[0,",1,224.17,normal,0,valid,-11.7dB,-11.7dB,0.16us,+4.2Hz,"[6,",,1,11111
2025-07-30 16:06:03.844239,PHY,0x4601,1,0,na,"[0,",0,0,,1929.8,+18.6dB,16.5us,"[0,",1,224.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.844674,PHY,0x4601,1,0,na,"[0,",0,0,,1697.6,+18.0dB,15.1us,"[0,",1,224.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.849282,PHY,0x4601,1,0,na,"[0,",0,0,,2703.4,+20.0dB,27.9us,"[0,",1,225.8,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.849740,PHY,0x4601,1,0,na,"[0,",0,0,,2919.1,+20.4dB,15.7us,"[0,",1,225.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.853352,PHY,0x4601,2,,na,"[0,",,,,,+32.5dB,18.9us,"[0,",1,225.17,normal,0,valid,-11.7dB,-11.7dB,0.14us,-1.3Hz,"[6,",,1,11110
2025-07-30 16:06:03.854228,PHY,0x4601,1,0,na,"[0,",0,0,,1842.7,+18.4dB,16.6us,"[0,",1,225.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.854744,PHY,0x4601,1,0,na,"[0,",0,0,,2002.8,+18.7dB,18.3us,"[0,",1,225.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.858846,CSI,0x4601,2,,na,"[0,",,,,,+32.4dB,14.8us,"[0,",1,226.8,normal,0,valid,-11.7dB,-11.7dB,0.14us,-107.6Hz,"[6,",1111,1,1
2025-07-30 16:06:03.859661,PHY,0x4601,1,0,na,"[0,",0,0,,2756.6,+20.1dB,15.9us,"[0,",1,226.9,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.863332,PHY,0x4601,2,,na,"[0,",,,,,+29.3dB,15.6us,"[0,",1,226.17,normal,0,valid,-11.7dB,-11.7dB,0.12us,+45.1Hz,"[6,",,1,11111
2025-07-30 16:06:03.864272,PHY,0x4601,1,0,na,"[0,",0,0,,3044.0,+20.6dB,19.3us,"[0,",1,226.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.864736,PHY,0x4601,1,0,na,"[0,",0,0,,2771.0,+20.1dB,17.6us,"[0,",1,226.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.869237,PHY,0x4601,1,0,na,"[0,",0,0,,2861.7,+20.3dB,18.9us,"[0,",1,227.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.869732,PHY,0x4601,1,0,na,"[0,",0,0,,2610.0,+19.9dB,15.1us,"[0,",1,227.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.873243,PHY,0x4601,2,,na,"[0,",,,,,+31.0dB,16.8us,"[0,",1,227.17,normal,0,valid,-11.7dB,-11.8dB,0.14us,+37.3Hz,"[6,",,1,11110
2025-07-30 16:06:03.874222,PHY,0x4601,1,0,na,"[0,",0,0,,2902.1,+20.4dB,17.5us,"[0,",1,227.18,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.874764,PHY,0x4601,1,0,na,"[0,",0,0,,2912.6,+20.4dB,14.3us,"[0,",1,227.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.878810,CSI,0x4601,2,,na,"[0,",,,,,+30.7dB,15.0us,"[0,",1,228.8,normal,0,valid,-11.7dB,-11.7dB,0.13us,+73.0Hz,"[6,",1111,1,1
2025-07-30 16:06:03.879722,PHY,0x4601,1,0,na,"[0,",0,0,,1807.1,+18.3dB,15.7us,"[0,",1,228.9,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.883292,PHY,0x4601,2,,na,"[0,",,,,,+32.0dB,12.5us,"[0,",1,228.17,normal,0,valid,-11.7dB,-11.7dB,0.12us,+79.6Hz,"[6,",,1,11111
2025-07-30 16:06:03.884208,PHY,0x4601,1,0,na,"[0,",0,0,,3098.2,+20.7dB,15.2us,"[0,",1,228.18,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.884731,PHY,0x4601,1,0,na,"[0,",0,0,,2548.7,+19.8dB,14.7us,"[0,",1,228.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.889223,PHY,0x4601,1,0,na,"[0,",0,0,,2711.1,+20.1dB,17.2us,"[0,",1,229.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.889767,PHY,0x4601,1,0,na,"[0,",0,0,,2876.7,+20.3dB,15.3us,"[0,",1,229.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.893318,PHY,0x4601,2,,na,"[0,",,,,,+29.7dB,18.8us,"[0,",1,229.17,normal,0,valid,-11.7dB,-11.8dB,0.14us,-107.6Hz,"[6,",,1,11110
2025-07-30 16:06:03.894251,PHY,0x4601,1,0,na,"[0,",0,0,,1971.3,+18.7dB,19.5us,"[0,",1,229.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.894720,PHY,0x4601,1,0,na,"[0,",0,0,,1951.2,+18.6dB,15.3us,"[0,",1,229.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.898836,CSI,0x4601,2,,na,"[0,",,,,,+31.7dB,15.8us,"[0,",1,230.8,normal,0,valid,-11.7dB,-11.7dB,0.13us,-88.7Hz,"[6,",1111,1,1
2025-07-30 16:06:03.899728,PHY,0x4601,1,0,na,"[0,",0,0,,2605.6,+19.9dB,24.2us,"[0,",1,230.9,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.903340,PHY,0x4601,2,,na,"[0,",,,,,+29.0dB,15.0us,"[0,",1,230.17,normal,0,valid,-11.8dB,-11.8dB,0.14us,-40.7Hz,"[6,",,1,11111
2025-07-30 16:06:03.904217,PHY,0x4601,1,0,na,"[0,",0,0,,2819.9,+20.2dB,26.2us,"[0,",1,230.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.904759,PHY,0x4601,1,0,na,"[0,",0,0,,2833.6,+20.3dB,16.3us,"[0,",1,230.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.909252,PHY,0x4601,1,0,na,"[0,",0,0,,2763.2,+20.2dB,17.0us,"[0,",1,231.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.909711,PHY,0x4601,1,0,na,"[0,",0,0,,2510.0,+19.8dB,15.4us,"[0,",1,231.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.913295,PHY,0x4601,2,,na,"[0,",,,,,+32.2dB,16.0us,"[0,",1,231.17,normal,0,valid,-11.7dB,-11.8dB,0.13us,-71.7Hz,"[6,",,1,11110
2025-07-30 16:06:03.914207,PHY,0x4601,1,0,na,"[0,",0,0,,2552.0,+19.8dB,17.6us,"[0,",1,231.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.914717,PHY,0x4601,1,0,na,"[0,",0,0,,2732.4,+20.1dB,16.2us,"[0,",1,231.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.918819,CSI,0x4601,2,,na,"[0,",,,,,+30.7dB,15.9us,"[0,",1,232.8,normal,0,valid,-11.7dB,-11.7dB,0.15us,+67.1Hz,"[6,",1110,1,1
2025-07-30 16:06:03.919757,PHY,0x4601,1,0,na,"[0,",0,0,,2797.3,+20.2dB,16.7us,"[0,",1,232.9,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.923300,PHY,0x4601,2,,na,"[0,",,,,,+31.3dB,17.8us,"[0,",1,232.17,normal,0,valid,-11.9dB,-11.8dB,0.14us,+7.8Hz,"[6,",,1,11111
2025-07-30 16:06:03.924244,PHY,0x4601,1,0,na,"[0,",0,0,,2904.6,+20.3dB,19.2us,"[0,",1,232.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.924708,PHY,0x4601,1,0,na,"[0,",0,0,,2813.6,+20.2dB,17.3us,"[0,",1,232.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.929216,PHY,0x4601,1,0,na,"[0,",0,0,,2707.9,+20.1dB,18.0us,"[0,",1,233.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.929721,PHY,0x4601,1,0,na,"[0,",0,0,,2674.4,+20.0dB,16.6us,"[0,",1,233.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.933352,PHY,0x4601,2,,na,"[0,",,,,,+31.1dB,20.8us,"[0,",1,233.17,normal,0,valid,-11.7dB,-11.7dB,0.13us,+58.8Hz,"[6,",,1,11111
2025-07-30 16:06:03.934290,PHY,0x4601,1,0,na,"[0,",0,0,,1970.9,+18.7dB,17.0us,"[0,",1,233.18,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.934744,PHY,0x4601,1,0,na,"[0,",0,0,,1890.2,+18.5dB,17.0us,"[0,",1,233.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
