# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=200,gain=60,cFreq=3414100000.0,PW=0.00015000000000000001,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,events,slot,type,pci,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,max_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,max_pucch_harq_delay,total_dl_brate,total_ul_brate,max_ce_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_events,ue_slot,ue_type,ue_pci,ue_rnti,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_max_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_max_pucch_harq_delay,ue_total_dl_brate,ue_total_ul_brate,ue_max_ce_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-05 22:14:47.291770,51,1400,600,0,0,49,0,1,0.102,0,0,1,13usec,42usec,140.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,45Mbps,428kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,14,1.0,24,45Mbps,1243,157,11%,1.03M,69101,0.2899671,32.4,-0.1,1,27,429kbps,61,0,0%,442,276,34,0,0,0,0,0,153ns,n/a,0,4.44ms,4.5ms,4.21ms,4.5ms,4.02ms,4.5ms,3.94ms,4ms,,,,0.001,0,4601,-104.0,-10.5,18.0,6.0,4.12,34.6,119.0,979.0
2025-06-05 22:14:48.291874,51,1398,600,0,0,49,0,1,0.0917,0,0,1,16usec,383usec,243.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,37Mbps,381kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,12,1.0,21,37Mbps,1186,212,15%,947k,68958,-0.511045,32.5,-0.0,1,27,382kbps,55,0,0%,394,0,34,21,11,2,0,0,141ns,n/a,0,4.41ms,4.5ms,4.23ms,4.5ms,4.05ms,4.5ms,3.94ms,4.5ms,,,,0.001,0,4601,-104.0,-10.5,18.0,6.0,4.62,38.8,0.0,1.07
2025-06-05 22:14:49.291752,51,1400,600,0,0,49,1,1,0.143,0,0,1,14usec,48usec,322.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,33Mbps,663kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,10,1.0,16,33Mbps,1392,8,0%,942k,69184,0.6599461,32.4,-0.2,1,27,664kbps,86,0,0%,685,0,8,2,0,0,0,0,163ns,n/a,0,4.48ms,4.5ms,4.33ms,4.5ms,4.02ms,4.5ms,3.95ms,4.5ms,,,,0.001,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,1.15
2025-06-05 22:14:50.291874,51,1400,600,0,0,49,0,1,0.112,0,0,1,13usec,40usec,421.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,43Mbps,456kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,11,1.0,21,43Mbps,1362,38,2%,1.01M,69163,,32.5,-0.0,1,27,456kbps,67,0,0%,471,0,28,0,0,0,0,0,173ns,n/a,0,4.48ms,4.5ms,4.22ms,4.5ms,4.03ms,4.5ms,3.95ms,4.5ms,,,,0.001,0,4601,-104.0,-10.5,18.5,6.0,5.25,44.0,0.0,1.21
2025-06-05 22:14:51.291864,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,40usec,559.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,46Mbps,339kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,46Mbps,1216,184,13%,1.08M,68985,0.98297936,32.3,ovl,1,27,339kbps,50,0,0%,350,0,48,0,0,0,0,0,177ns,n/a,0,4.47ms,4.5ms,4.13ms,4.5ms,4.01ms,4.5ms,3.94ms,4.5ms,,,,0.001,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,1.26
2025-06-05 22:14:52.291928,51,1400,600,0,0,49,0,1,0.0983,0,0,1,13usec,40usec,595.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,47Mbps,400kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,47Mbps,1278,122,8%,1.15M,69021,1.0779909,32.5,ovl,1,27,400kbps,59,0,0%,413,198,36,0,0,0,0,0,185ns,n/a,0,4.47ms,4.5ms,4.21ms,4.5ms,4.02ms,4.5ms,3.94ms,4.5ms,,,,0.001,0,4601,-104.0,-10.5,18.5,6.0,5.25,44.0,0.0,1.29
2025-06-05 22:14:53.291982,51,1400,600,0,0,49,0,1,0.0917,0,0,1,13usec,34usec,696.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,47Mbps,382kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,47Mbps,1273,127,9%,1.21M,69070,1.0960025,32.5,-0.1,1,27,382kbps,54,0,0%,401,745,36,0,1,0,0,0,196ns,n/a,0,4.48ms,4.5ms,4.24ms,4.5ms,4.02ms,4.5ms,3.95ms,4ms,,,,0.001,0,4601,-104.0,-10.5,18.5,6.0,4.25,46.3,0.0,1.3
2025-06-05 22:14:54.291883,51,1400,600,0,0,49,0,1,0.0933,0,0,1,13usec,38usec,812.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,46Mbps,388kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,46Mbps,1253,147,10%,1.2M,69058,,32.4,-0.0,1,27,389kbps,57,0,0%,394,74,36,0,0,0,0,0,174ns,n/a,0,4.44ms,4.5ms,4.25ms,4.5ms,4.02ms,4.5ms,3.95ms,4ms,,,,0.001,0,4601,-104.0,-10.5,19.0,,,,,
2025-06-05 22:14:55.291958,51,1400,600,0,0,47,0,0.959,0.0983,0,0,1,12usec,36usec,946.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,46Mbps,414kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,46Mbps,1232,120,8%,0,66009,0.96701455,32.5,-0.1,1,27,414kbps,59,0,0%,427,0,33,0,0,0,0,0,150ns,n/a,0,4.46ms,4.5ms,4.25ms,4.5ms,4.04ms,4.5ms,3.94ms,4.5ms,,,,0.001,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-05 22:14:56.291885,51,1400,600,0,0,0,0,0.00214,0.00333,0,0,1,8usec,25usec,995.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,4.5ms,3.0kbps,9.0kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,12,1.0,24,3.3kbps,2,1,33%,0,6,,33.5,ovl,1,27,9.7kbps,2,0,0%,10,0,2,0,0,0,0,0,150ns,n/a,1,4.5ms,4.5ms,4.5ms,4.5ms,n/a,n/a,4.2ms,4.5ms,,,,0.001,0,4601,-106.0,-10.5,16.5,,,,,
2025-06-05 22:14:57.291969,51,1400,600,0,0,0,0,0.00214,0.005,0,0,1,8usec,34usec,149.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,4ms,2.0kbps,14kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,9,1.0,16,2.1kbps,2,0,0%,3,6,0.9630145,33.8,ovl,1,27,15kbps,3,0,0%,15,0,3,0,0,0,0,0,163ns,n/a,2,4.5ms,4.5ms,4.33ms,4.5ms,n/a,n/a,4ms,4ms,,,,0.001,0,4601,-108.0,-10.5,15.5,,,,,
