run,timestamp,slot,ack_0,ack_2,total_acks
run814,20260124_020159,12,0,0,0
run814,20260124_020159,13,0,0,0
run814,20260124_020159,14,0,0,0
run814,20260124_020159,15,0,0,0
run814,20260124_020159,16,0,0,0
run814,20260124_020159,17,0,0,0
run814,20260124_020159,18,0,0,0
run814,20260124_020159,19,0,0,0
run815,20260124_020249,0,0,0,0
run815,20260124_020249,1,0,0,0
run815,20260124_020249,2,2,0,2
run815,20260124_020249,3,0,0,0
run815,20260124_020249,4,1,0,1
run815,20260124_020249,5,0,0,0
run815,20260124_020249,6,0,0,0
run815,20260124_020249,7,1,0,1
run815,20260124_020249,8,0,0,0
run815,20260124_020249,9,0,0,0
run815,20260124_020249,10,0,0,0
run815,20260124_020249,11,1,0,1
run815,20260124_020249,12,2,0,2
run815,20260124_020249,13,2,0,2
run815,20260124_020249,14,0,0,0
run815,20260124_020249,15,0,0,0
run815,20260124_020249,16,2,0,2
run815,20260124_020249,17,0,0,0
run815,20260124_020249,18,0,0,0
run815,20260124_020249,19,0,0,0
run816,20260124_020337,0,1,0,1
run816,20260124_020337,1,2,0,2
run816,20260124_020337,2,1,0,1
run816,20260124_020337,3,1,0,1
run816,20260124_020337,4,0,0,0
run816,20260124_020337,5,0,0,0
run816,20260124_020337,6,1,0,1
run816,20260124_020337,7,2,0,2
run816,20260124_020337,8,0,0,0
run816,20260124_020337,9,0,0,0
run816,20260124_020337,10,1,0,1
run816,20260124_020337,11,1,0,1
run816,20260124_020337,12,1,0,1
run816,20260124_020337,13,0,0,0
run816,20260124_020337,14,2001,0,2001
run816,20260124_020337,15,1,0,1
run816,20260124_020337,16,1,0,1
run816,20260124_020337,17,1,0,1
run816,20260124_020337,18,0,0,0
run816,20260124_020337,19,0,0,0
run817,20260124_020425,0,1,1,2
run817,20260124_020425,1,0,1,1
run817,20260124_020425,2,0,1,1
run817,20260124_020425,3,1,1,2
run817,20260124_020425,4,0,1,1
run817,20260124_020425,5,1,0,1
run817,20260124_020425,6,0,0,0
run817,20260124_020425,7,0,0,0
run817,20260124_020425,8,0,0,0
run817,20260124_020425,9,0,0,0
run817,20260124_020425,10,1,0,1
run817,20260124_020425,11,0,0,0
run817,20260124_020425,12,2,0,2
run817,20260124_020425,13,1387,0,1387
run817,20260124_020425,14,601,0,601
run817,20260124_020425,15,3,0,3
run817,20260124_020425,16,2,0,2
run817,20260124_020425,17,0,1,1
run817,20260124_020425,18,0,0,0
run817,20260124_020425,19,0,0,0
run818,20260124_020513,0,4,0,4
run818,20260124_020513,1,0,0,0
run818,20260124_020513,2,1367,0,1367
run818,20260124_020513,3,0,0,0
run818,20260124_020513,4,2,0,2
run818,20260124_020513,5,1,0,1
run818,20260124_020513,6,0,0,0
run818,20260124_020513,7,1,0,1
run818,20260124_020513,8,0,0,0
run818,20260124_020513,9,0,0,0
run818,20260124_020513,10,0,0,0
run818,20260124_020513,11,0,0,0
run818,20260124_020513,12,2,0,2
run818,20260124_020513,13,0,0,0
run818,20260124_020513,14,0,0,0
run818,20260124_020513,15,1,0,1
run818,20260124_020513,16,1,0,1
run818,20260124_020513,17,0,0,0
run818,20260124_020513,18,0,0,0
run818,20260124_020513,19,0,0,0
run819,20260124_020604,0,1,0,1
run819,20260124_020604,1,1,0,1
run819,20260124_020604,2,1,0,1
run819,20260124_020604,3,0,0,0
run819,20260124_020604,4,2,0,2
run819,20260124_020604,5,3,0,3
run819,20260124_020604,6,1693,0,1693
run819,20260124_020604,7,0,0,0
run819,20260124_020604,8,0,0,0
run819,20260124_020604,9,0,0,0
run819,20260124_020604,10,2,0,2
run819,20260124_020604,11,1,0,1
run819,20260124_020604,12,1,0,1
run819,20260124_020604,13,0,0,0
run819,20260124_020604,14,2,0,2
run819,20260124_020604,15,1,0,1
run819,20260124_020604,16,2,0,2
run819,20260124_020604,17,0,0,0
run819,20260124_020604,18,0,0,0
run819,20260124_020604,19,0,0,0
run82,20260123_160134,0,0,0,0
run82,20260123_160134,1,1,0,1
run82,20260123_160134,2,4,0,4
run82,20260123_160134,3,0,0,0
run82,20260123_160134,4,2,0,2
run82,20260123_160134,5,1,0,1
run82,20260123_160134,6,0,0,0
run82,20260123_160134,7,0,0,0
run82,20260123_160134,8,0,0,0
run82,20260123_160134,9,0,0,0
run82,20260123_160134,10,2,0,2
run82,20260123_160134,11,2,0,2
run82,20260123_160134,12,7,0,7
run82,20260123_160134,13,0,0,0
run82,20260123_160134,14,3,0,3
run82,20260123_160134,15,0,0,0
run82,20260123_160134,16,4,0,4
run82,20260123_160134,17,478,0,478
run82,20260123_160134,18,0,0,0
run82,20260123_160134,19,0,0,0
run820,20260124_020656,0,1,1,2
run820,20260124_020656,1,1771,1,1772
run820,20260124_020656,2,3,0,3
run820,20260124_020656,3,2,0,2
run820,20260124_020656,4,2,0,2
run820,20260124_020656,5,3,0,3
run820,20260124_020656,6,190,0,190
run820,20260124_020656,7,0,0,0
run820,20260124_020656,8,0,0,0
run820,20260124_020656,9,0,0,0
run820,20260124_020656,10,0,0,0
run820,20260124_020656,11,2,0,2
run820,20260124_020656,12,1,0,1
run820,20260124_020656,13,2,0,2
run820,20260124_020656,14,1,0,1
run820,20260124_020656,15,0,0,0
run820,20260124_020656,16,1,1,2
run820,20260124_020656,17,0,0,0
run820,20260124_020656,18,0,0,0
run820,20260124_020656,19,0,0,0
run820,20260124_020657,0,1,1,2
run820,20260124_020657,1,1771,1,1772
run820,20260124_020657,2,3,0,3
run820,20260124_020657,3,2,0,2
run820,20260124_020657,4,2,0,2
run820,20260124_020657,5,3,0,3
run820,20260124_020657,6,190,0,190
run820,20260124_020657,7,0,0,0
run820,20260124_020657,8,0,0,0
run820,20260124_020657,9,0,0,0
run820,20260124_020657,10,0,0,0
run820,20260124_020657,11,2,0,2
run820,20260124_020657,12,1,0,1
run820,20260124_020657,13,2,0,2
run820,20260124_020657,14,1,0,1
run820,20260124_020657,15,0,0,0
run820,20260124_020657,16,1,1,2
run820,20260124_020657,17,0,0,0
run820,20260124_020657,18,0,0,0
run820,20260124_020657,19,0,0,0
run821,20260124_020744,0,0,0,0
run821,20260124_020744,1,2,0,2
run821,20260124_020744,2,4,0,4
run821,20260124_020744,3,1,0,1
run821,20260124_020744,4,2000,0,2000
run821,20260124_020744,5,0,0,0
run821,20260124_020744,6,0,0,0
run821,20260124_020744,7,1,0,1
run821,20260124_020744,8,0,0,0
run821,20260124_020744,9,0,0,0
run821,20260124_020744,10,5,0,5
run821,20260124_020744,11,3,0,3
run821,20260124_020744,12,0,0,0
run821,20260124_020744,13,3,0,3
run821,20260124_020744,14,1,0,1
run821,20260124_020744,15,1,0,1
run821,20260124_020744,16,3,0,3
run821,20260124_020744,17,0,0,0
run821,20260124_020744,18,0,0,0
run821,20260124_020744,19,0,0,0
run822,20260124_020836,0,1,1,2
run822,20260124_020836,1,1,1,2
run822,20260124_020836,2,1,1,2
run822,20260124_020836,3,1997,1,1998
run822,20260124_020836,4,0,1,1
run822,20260124_020836,5,1,0,1
run822,20260124_020836,6,0,0,0
run822,20260124_020836,7,1,0,1
run822,20260124_020836,8,0,0,0
run822,20260124_020836,9,0,0,0
run822,20260124_020836,10,0,0,0
run822,20260124_020836,11,0,0,0
run822,20260124_020836,12,1,0,1
run822,20260124_020836,13,1,0,1
run822,20260124_020836,14,0,0,0
run822,20260124_020836,15,0,0,0
run822,20260124_020836,16,1,0,1
run822,20260124_020836,17,0,1,1
run822,20260124_020836,18,0,0,0
run822,20260124_020836,19,0,0,0
run823,20260124_020924,0,1942,16,1958
run823,20260124_020924,1,2,20,22
run823,20260124_020924,2,1,19,20
run823,20260124_020924,3,1,18,19
run823,20260124_020924,4,0,17,17
run823,20260124_020924,5,4,11,15
run823,20260124_020924,6,0,17,17
run823,20260124_020924,7,0,13,13
run823,20260124_020924,8,0,0,0
run823,20260124_020924,9,0,2,2
run823,20260124_020924,10,4,17,21
run823,20260124_020924,11,0,18,18
run823,20260124_020924,12,0,17,17
run823,20260124_020924,13,3,17,20
run823,20260124_020924,14,1,18,19
run823,20260124_020924,15,3,11,14
run823,20260124_020924,16,2,16,18
run823,20260124_020924,17,1,2,3
run823,20260124_020924,18,0,1,1
run823,20260124_020924,19,0,0,0
run824,20260124_021016,0,1,0,1
run824,20260124_021016,1,2,0,2
run824,20260124_021016,2,1,0,1
run824,20260124_021016,3,3,0,3
run824,20260124_021016,4,2,0,2
run824,20260124_021016,5,0,0,0
run824,20260124_021016,6,2,0,2
run824,20260124_021016,7,0,0,0
run824,20260124_021016,8,0,0,0
run824,20260124_021016,9,0,0,0
run824,20260124_021016,10,3,0,3
run824,20260124_021016,11,0,0,0
run824,20260124_021016,12,0,0,0
run824,20260124_021016,13,0,0,0
run824,20260124_021016,14,1,0,1
run824,20260124_021016,15,1,0,1
run824,20260124_021016,16,3,0,3
run824,20260124_021016,17,0,0,0
run824,20260124_021016,18,0,0,0
run824,20260124_021016,19,0,0,0
run825,20260124_021106,0,0,0,0
run825,20260124_021106,1,299,0,299
run825,20260124_021106,2,1966,0,1966
run825,20260124_021106,3,2000,0,2000
run825,20260124_021106,4,0,0,0
run825,20260124_021106,5,1,0,1
run825,20260124_021106,6,0,0,0
run825,20260124_021106,7,1,0,1
run825,20260124_021106,8,0,0,0
run825,20260124_021106,9,0,0,0
run825,20260124_021106,10,5,0,5
run825,20260124_021106,11,4,0,4
run825,20260124_021106,12,4,0,4
run825,20260124_021106,13,2,0,2
run825,20260124_021106,14,3,0,3
run825,20260124_021106,15,0,0,0
run825,20260124_021106,16,1,0,1
run825,20260124_021106,17,0,0,0
run825,20260124_021106,18,0,0,0
run825,20260124_021106,19,0,0,0
run826,20260124_021154,0,0,0,0
run826,20260124_021154,1,0,0,0
run826,20260124_021154,2,1,0,1
run826,20260124_021154,3,0,0,0
run826,20260124_021154,4,2,0,2
run826,20260124_021154,5,1,0,1
run826,20260124_021154,6,0,0,0
run826,20260124_021154,7,3,0,3
run826,20260124_021154,8,0,0,0
run826,20260124_021154,9,0,0,0
run826,20260124_021154,10,5,0,5
run826,20260124_021154,11,0,0,0
run826,20260124_021154,12,2,0,2
run826,20260124_021154,13,0,0,0
run826,20260124_021154,14,2,0,2
run826,20260124_021154,15,1,0,1
run826,20260124_021154,16,2,0,2
run826,20260124_021154,17,416,0,416
run826,20260124_021154,18,0,0,0
run826,20260124_021154,19,0,0,0
run827,20260124_021242,0,1,0,1
run827,20260124_021242,1,1,0,1
run827,20260124_021242,2,2,0,2
run827,20260124_021242,3,1,0,1
run827,20260124_021242,4,1,0,1
run827,20260124_021242,5,2,0,2
run827,20260124_021242,6,1,0,1
run827,20260124_021242,7,1,0,1
run827,20260124_021242,8,0,0,0
run827,20260124_021242,9,0,0,0
run827,20260124_021242,10,2,0,2
run827,20260124_021242,11,0,0,0
run827,20260124_021242,12,1,0,1
run827,20260124_021242,13,0,0,0
run827,20260124_021242,14,2,0,2
run827,20260124_021242,15,1996,0,1996
run827,20260124_021242,16,1,0,1
run827,20260124_021242,17,0,0,0
run827,20260124_021242,18,0,0,0
run827,20260124_021242,19,0,0,0
run828,20260124_021334,0,1,0,1
run828,20260124_021334,1,1,0,1
run828,20260124_021334,2,1,0,1
run828,20260124_021334,3,1,0,1
run828,20260124_021334,4,2,0,2
run828,20260124_021334,5,2,0,2
run828,20260124_021334,6,0,0,0
run828,20260124_021334,7,0,0,0
run828,20260124_021334,8,0,0,0
run828,20260124_021334,9,0,0,0
run828,20260124_021334,10,0,0,0
run828,20260124_021334,11,2,0,2
run828,20260124_021334,12,0,0,0
run828,20260124_021334,13,1,0,1
run828,20260124_021334,14,0,0,0
run828,20260124_021334,15,1,0,1
run828,20260124_021334,16,2,0,2
run828,20260124_021334,17,0,0,0
run828,20260124_021334,18,0,0,0
run828,20260124_021334,19,0,0,0
run829,20260124_021422,0,9,0,9
run829,20260124_021422,1,0,0,0
run829,20260124_021422,2,2,0,2
run829,20260124_021422,3,1,0,1
run829,20260124_021422,4,2,0,2
run829,20260124_021422,5,2,0,2
run829,20260124_021422,6,1,0,1
run829,20260124_021422,7,2000,0,2000
run829,20260124_021422,8,0,0,0
run829,20260124_021422,9,0,0,0
run829,20260124_021422,10,1,0,1
run829,20260124_021422,11,2,0,2
run829,20260124_021422,12,2,0,2
run829,20260124_021422,13,0,0,0
run829,20260124_021422,14,0,0,0
run829,20260124_021422,15,1,0,1
run829,20260124_021422,16,0,0,0
run829,20260124_021422,17,1,0,1
run829,20260124_021422,18,0,0,0
run829,20260124_021422,19,0,0,0
run829,20260124_021423,0,9,0,9
run829,20260124_021423,1,0,0,0
run829,20260124_021423,2,2,0,2
run829,20260124_021423,3,1,0,1
run829,20260124_021423,4,2,0,2
run829,20260124_021423,5,2,0,2
run829,20260124_021423,6,1,0,1
run829,20260124_021423,7,2000,0,2000
run829,20260124_021423,8,0,0,0
run829,20260124_021423,9,0,0,0
run829,20260124_021423,10,1,0,1
run829,20260124_021423,11,2,0,2
run829,20260124_021423,12,2,0,2
run829,20260124_021423,13,0,0,0
run829,20260124_021423,14,0,0,0
run829,20260124_021423,15,1,0,1
run829,20260124_021423,16,0,0,0
run829,20260124_021423,17,1,0,1
run829,20260124_021423,18,0,0,0
run829,20260124_021423,19,0,0,0
run83,20260123_160222,0,0,0,0
run83,20260123_160222,1,0,0,0
run83,20260123_160222,2,1,0,1
run83,20260123_160222,3,0,0,0
run83,20260123_160222,4,0,0,0
run83,20260123_160222,5,2000,0,2000
run83,20260123_160222,6,1,0,1
run83,20260123_160222,7,2,0,2
run83,20260123_160222,8,0,0,0
run83,20260123_160222,9,0,0,0
run83,20260123_160222,10,1,0,1
run83,20260123_160222,11,1,0,1
run83,20260123_160222,12,0,0,0
run83,20260123_160222,13,1,0,1
run83,20260123_160222,14,0,0,0
run83,20260123_160222,15,2,0,2
run83,20260123_160222,16,1,0,1
run83,20260123_160222,17,0,0,0
run83,20260123_160222,18,0,0,0
run83,20260123_160222,19,0,0,0
run830,20260124_021510,0,2,1,3
run830,20260124_021510,1,3,1,4
run830,20260124_021510,2,1,1,2
run830,20260124_021510,3,2,1,3
run830,20260124_021510,4,0,1,1
run830,20260124_021510,5,1994,0,1994
run830,20260124_021510,6,0,0,0
run830,20260124_021510,7,0,0,0
run830,20260124_021510,8,0,2,2
run830,20260124_021510,9,0,0,0
run830,20260124_021510,10,1,0,1
run830,20260124_021510,11,1,0,1
run830,20260124_021510,12,1,0,1
run830,20260124_021510,13,0,0,0
run830,20260124_021510,14,2,0,2
run830,20260124_021510,15,0,0,0
run830,20260124_021510,16,3,0,3
run830,20260124_021510,17,0,1,1
run830,20260124_021510,18,0,0,0
run830,20260124_021510,19,0,0,0
run831,20260124_021600,0,1,1,2
run831,20260124_021600,1,0,1,1
run831,20260124_021600,2,2,1,3
run831,20260124_021600,3,0,1,1
run831,20260124_021600,4,5,1,6
run831,20260124_021600,5,2,1,3
run831,20260124_021600,6,1,0,1
run831,20260124_021600,7,2,0,2
run831,20260124_021600,8,0,0,0
run831,20260124_021600,9,0,0,0
run831,20260124_021600,10,0,0,0
run831,20260124_021600,11,1991,0,1991
run831,20260124_021600,12,2,0,2
run831,20260124_021600,13,0,0,0
run831,20260124_021600,14,1,0,1
run831,20260124_021600,15,0,0,0
run831,20260124_021600,16,4,0,4
run831,20260124_021600,17,1,1,2
run831,20260124_021600,18,0,0,0
run831,20260124_021600,19,0,0,0
run832,20260124_021648,0,0,0,0
run832,20260124_021648,1,2,0,2
run832,20260124_021648,2,2,0,2
run832,20260124_021648,3,0,0,0
run832,20260124_021648,4,0,0,0
run832,20260124_021648,5,0,0,0
run832,20260124_021648,6,0,0,0
run832,20260124_021648,7,2,0,2
run832,20260124_021648,8,0,0,0
run832,20260124_021648,9,0,0,0
run832,20260124_021648,10,1,0,1
run832,20260124_021648,11,3,0,3
run832,20260124_021648,12,1,0,1
run832,20260124_021648,13,1,0,1
run832,20260124_021648,14,2000,0,2000
run832,20260124_021648,15,0,0,0
run832,20260124_021648,16,2,0,2
run832,20260124_021648,17,0,0,0
run832,20260124_021648,18,0,0,0
run832,20260124_021648,19,0,0,0
run833,20260124_021738,0,62,0,62
run833,20260124_021738,1,0,0,0
run833,20260124_021738,2,0,0,0
run833,20260124_021738,3,0,0,0
run833,20260124_021738,4,1,0,1
run833,20260124_021738,5,0,0,0
run833,20260124_021738,6,1,0,1
run833,20260124_021738,7,0,0,0
run833,20260124_021738,8,0,0,0
run833,20260124_021738,9,0,0,0
run833,20260124_021738,10,0,0,0
run833,20260124_021738,11,0,0,0
run833,20260124_021738,12,0,0,0
run833,20260124_021738,13,1,0,1
run833,20260124_021738,14,2,0,2
run833,20260124_021738,15,0,0,0
run833,20260124_021738,16,0,0,0
run833,20260124_021738,17,0,0,0
run833,20260124_021738,18,0,0,0
run833,20260124_021738,19,0,0,0
run834,20260124_021826,0,2,0,2
run834,20260124_021826,1,1,0,1
run834,20260124_021826,2,2001,0,2001
run834,20260124_021826,3,0,0,0
run834,20260124_021826,4,2,0,2
run834,20260124_021826,5,4,0,4
run834,20260124_021826,6,0,0,0
run834,20260124_021826,7,1,0,1
run834,20260124_021826,8,0,0,0
run834,20260124_021826,9,0,0,0
run834,20260124_021826,10,1,0,1
run834,20260124_021826,11,0,0,0
run834,20260124_021826,12,0,0,0
run834,20260124_021826,13,1,0,1
run834,20260124_021826,14,0,0,0
run834,20260124_021826,15,1,0,1
run834,20260124_021826,16,4,0,4
run834,20260124_021826,17,1,0,1
run834,20260124_021826,18,0,0,0
run834,20260124_021826,19,0,0,0
run835,20260124_021918,0,2,0,2
run835,20260124_021918,1,1,0,1
run835,20260124_021918,2,2,0,2
run835,20260124_021918,3,1,0,1
run835,20260124_021918,4,1,0,1
run835,20260124_021918,5,1,0,1
run835,20260124_021918,6,0,3,3
run835,20260124_021918,7,0,3,3
run835,20260124_021918,8,0,0,0
run835,20260124_021918,9,0,0,0
run835,20260124_021918,10,2,3,5
run835,20260124_021918,11,0,3,3
run835,20260124_021918,12,1993,3,1996
run835,20260124_021918,13,3,3,6
run835,20260124_021918,14,2,3,5
run835,20260124_021918,15,2,0,2
run835,20260124_021918,16,0,0,0
run835,20260124_021918,17,0,0,0
run835,20260124_021918,18,0,0,0
run835,20260124_021918,19,0,0,0
run836,20260124_022006,0,0,0,0
run836,20260124_022006,1,0,0,0
run836,20260124_022006,2,1,0,1
run836,20260124_022006,3,0,0,0
run836,20260124_022006,4,0,0,0
run836,20260124_022006,5,1,0,1
run836,20260124_022006,6,1,0,1
run836,20260124_022006,7,1,0,1
run836,20260124_022006,8,0,0,0
run836,20260124_022006,9,0,0,0
run836,20260124_022006,10,1,0,1
run836,20260124_022006,11,1,0,1
run836,20260124_022006,12,5,0,5
run836,20260124_022006,13,0,0,0
run836,20260124_022006,14,1,0,1
run836,20260124_022006,15,1999,0,1999
run836,20260124_022006,16,4,0,4
run836,20260124_022006,17,0,0,0
run836,20260124_022006,18,0,0,0
run836,20260124_022006,19,0,0,0
run837,20260124_022056,0,2,0,2
run837,20260124_022056,1,437,0,437
run837,20260124_022056,2,1571,0,1571
run837,20260124_022056,3,1,0,1
run837,20260124_022056,4,0,0,0
run837,20260124_022056,5,1,0,1
run837,20260124_022056,6,1,0,1
run837,20260124_022056,7,1,0,1
run837,20260124_022056,8,0,0,0
run837,20260124_022056,9,0,0,0
run837,20260124_022056,10,1,0,1
run837,20260124_022056,11,1,0,1
run837,20260124_022056,12,0,0,0
run837,20260124_022056,13,0,0,0
run837,20260124_022056,14,1,0,1
run837,20260124_022056,15,3,0,3
run837,20260124_022056,16,0,0,0
run837,20260124_022056,17,1,0,1
run837,20260124_022056,18,0,0,0
run837,20260124_022056,19,0,0,0
run838,20260124_022146,0,2,0,2
run838,20260124_022146,1,1,0,1
run838,20260124_022146,2,1,0,1
run838,20260124_022146,3,0,0,0
run838,20260124_022146,4,1,0,1
run838,20260124_022146,5,790,0,790
run838,20260124_022146,6,0,0,0
run838,20260124_022146,7,1,0,1
run838,20260124_022146,8,0,1,1
run838,20260124_022146,9,0,0,0
run838,20260124_022146,10,1,0,1
run838,20260124_022146,11,3,0,3
run838,20260124_022146,12,1,0,1
run838,20260124_022146,13,1,0,1
run838,20260124_022146,14,0,0,0
run838,20260124_022146,15,0,0,0
run838,20260124_022146,16,3,0,3
run838,20260124_022146,17,2,0,2
run838,20260124_022146,18,0,0,0
run838,20260124_022146,19,0,0,0
run839,20260124_022236,0,3,0,3
run839,20260124_022236,1,2,0,2
run839,20260124_022236,2,3,0,3
run839,20260124_022236,3,0,0,0
run839,20260124_022236,4,3,0,3
run839,20260124_022236,5,3,0,3
run839,20260124_022236,6,2,0,2
run839,20260124_022236,7,0,0,0
run839,20260124_022236,8,0,0,0
run839,20260124_022236,9,0,0,0
run839,20260124_022236,10,2,0,2
run839,20260124_022236,11,1,0,1
run839,20260124_022236,12,1,0,1
run839,20260124_022236,13,1,0,1
run839,20260124_022236,14,3,0,3
run839,20260124_022236,15,1,0,1
run839,20260124_022236,16,5,0,5
run839,20260124_022236,17,1,0,1
run839,20260124_022236,18,0,0,0
run839,20260124_022236,19,0,0,0
run84,20260123_160310,0,1,0,1
run84,20260123_160310,1,4,0,4
run84,20260123_160310,2,2,0,2
run84,20260123_160310,3,0,0,0
run84,20260123_160310,4,4,0,4
run84,20260123_160310,5,1,0,1
run84,20260123_160310,6,1,0,1
run84,20260123_160310,7,0,0,0
run84,20260123_160310,8,0,0,0
run84,20260123_160310,9,0,0,0
run84,20260123_160310,10,2000,0,2000
run84,20260123_160310,11,0,0,0
run84,20260123_160310,12,1,0,1
run84,20260123_160310,13,3,0,3
run84,20260123_160310,14,3,0,3
run84,20260123_160310,15,1,0,1
run84,20260123_160310,16,1,0,1
run84,20260123_160310,17,0,0,0
run84,20260123_160310,18,0,0,0
run84,20260123_160310,19,0,0,0
run840,20260124_022326,0,0,0,0
run840,20260124_022326,1,4,0,4
run840,20260124_022326,2,2,0,2
run840,20260124_022326,3,0,0,0
run840,20260124_022326,4,0,0,0
run840,20260124_022326,5,5,0,5
run840,20260124_022326,6,1,0,1
run840,20260124_022326,7,0,0,0
run840,20260124_022326,8,0,0,0
run840,20260124_022326,9,0,0,0
run840,20260124_022326,10,1,0,1
run840,20260124_022326,11,2000,0,2000
run840,20260124_022326,12,1,0,1
run840,20260124_022326,13,3,0,3
run840,20260124_022326,14,1,0,1
run840,20260124_022326,15,2,0,2
run840,20260124_022326,16,4,0,4
run840,20260124_022326,17,1,0,1
run840,20260124_022326,18,0,0,0
run840,20260124_022326,19,0,0,0
run841,20260124_022416,0,0,0,0
run841,20260124_022416,1,2,0,2
run841,20260124_022416,2,5,0,5
run841,20260124_022416,3,0,0,0
run841,20260124_022416,4,0,0,0
run841,20260124_022416,5,0,0,0
run841,20260124_022416,6,0,1700,1700
run841,20260124_022416,7,0,1830,1830
run841,20260124_022416,8,0,0,0
run841,20260124_022416,9,0,0,0
run841,20260124_022416,10,0,1830,1830
run841,20260124_022416,11,1,1830,1831
run841,20260124_022416,12,0,1830,1830
run841,20260124_022416,13,0,1830,1830
run841,20260124_022416,14,1,1830,1831
run841,20260124_022416,15,2,0,2
run841,20260124_022416,16,2,0,2
run841,20260124_022416,17,0,0,0
run841,20260124_022416,18,0,0,0
run841,20260124_022416,19,0,0,0
run842,20260124_022504,0,1,18,19
run842,20260124_022504,1,1,18,19
run842,20260124_022504,2,2,18,20
run842,20260124_022504,3,214,18,232
run842,20260124_022504,4,1978,18,1996
run842,20260124_022504,5,1,0,1
run842,20260124_022504,6,2,0,2
run842,20260124_022504,7,1,0,1
run842,20260124_022504,8,0,0,0
run842,20260124_022504,9,0,0,0
run842,20260124_022504,10,0,0,0
run842,20260124_022504,11,1,0,1
run842,20260124_022504,12,0,0,0
run842,20260124_022504,13,2,0,2
run842,20260124_022504,14,0,0,0
run842,20260124_022504,15,0,0,0
run842,20260124_022504,16,0,16,16
run842,20260124_022504,17,0,12,12
run842,20260124_022504,18,0,0,0
run842,20260124_022504,19,0,0,0
run842,20260124_022505,0,1,18,19
run842,20260124_022505,1,1,18,19
run842,20260124_022505,2,2,18,20
run842,20260124_022505,3,214,18,232
run842,20260124_022505,4,1978,18,1996
run842,20260124_022505,5,1,0,1
run842,20260124_022505,6,2,0,2
run842,20260124_022505,7,1,0,1
run842,20260124_022505,8,0,0,0
run842,20260124_022505,9,0,0,0
run842,20260124_022505,10,0,0,0
run842,20260124_022505,11,1,0,1
run842,20260124_022505,12,0,0,0
run842,20260124_022505,13,2,0,2
run842,20260124_022505,14,0,0,0
run842,20260124_022505,15,0,0,0
run842,20260124_022505,16,0,16,16
run842,20260124_022505,17,0,12,12
run842,20260124_022505,18,0,0,0
run842,20260124_022505,19,0,0,0
run843,20260124_022553,0,1,6,7
run843,20260124_022553,1,5,6,11
run843,20260124_022553,2,1,6,7
run843,20260124_022553,3,1,6,7
run843,20260124_022553,4,1,6,7
run843,20260124_022553,5,1,0,1
run843,20260124_022553,6,1,0,1
run843,20260124_022553,7,1,0,1
run843,20260124_022553,8,0,0,0
run843,20260124_022553,9,0,0,0
run843,20260124_022553,10,0,0,0
run843,20260124_022553,11,1,0,1
run843,20260124_022553,12,2,0,2
run843,20260124_022553,13,1,0,1
run843,20260124_022553,14,4,0,4
run843,20260124_022553,15,0,0,0
run843,20260124_022553,16,3,4,7
run843,20260124_022553,17,228,3,231
run843,20260124_022553,18,0,0,0
run843,20260124_022553,19,0,0,0
run843,20260124_022552,0,1,6,7
run843,20260124_022552,1,5,6,11
run843,20260124_022552,2,1,6,7
run843,20260124_022552,3,1,6,7
run843,20260124_022552,4,1,6,7
run843,20260124_022552,5,1,0,1
run843,20260124_022552,6,1,0,1
run843,20260124_022552,7,1,0,1
run843,20260124_022552,8,0,0,0
run843,20260124_022552,9,0,0,0
run843,20260124_022552,10,0,0,0
run843,20260124_022552,11,1,0,1
run843,20260124_022552,12,2,0,2
run843,20260124_022552,13,1,0,1
run843,20260124_022552,14,4,0,4
run843,20260124_022552,15,0,0,0
run843,20260124_022552,16,3,4,7
run843,20260124_022552,17,228,3,231
run843,20260124_022552,18,0,0,0
run843,20260124_022552,19,0,0,0
run844,20260124_022640,0,0,0,0
run844,20260124_022640,1,4,0,4
run844,20260124_022640,2,1,0,1
run844,20260124_022640,3,2,0,2
run844,20260124_022640,4,1,0,1
run844,20260124_022640,5,2,0,2
run844,20260124_022640,6,0,0,0
run844,20260124_022640,7,1,0,1
run844,20260124_022640,8,0,0,0
run844,20260124_022640,9,0,0,0
run844,20260124_022640,10,0,0,0
run844,20260124_022640,11,0,0,0
run844,20260124_022640,12,0,0,0
run844,20260124_022640,13,2,0,2
run844,20260124_022640,14,767,0,767
run844,20260124_022640,15,0,0,0
run844,20260124_022640,16,1135,0,1135
run844,20260124_022640,17,0,0,0
run844,20260124_022640,18,0,0,0
run844,20260124_022640,19,0,0,0
run845,20260124_022729,0,1,100,101
run845,20260124_022729,1,2,99,101
run845,20260124_022729,2,2,99,101
run845,20260124_022729,3,1,98,99
run845,20260124_022729,4,1,96,97
run845,20260124_022729,5,7,0,7
run845,20260124_022729,6,5,0,5
run845,20260124_022729,7,4,0,4
run845,20260124_022729,8,0,0,0
run845,20260124_022729,9,0,0,0
run845,20260124_022729,10,2,0,2
run845,20260124_022729,11,0,0,0
run845,20260124_022729,12,1,0,1
run845,20260124_022729,13,1,0,1
run845,20260124_022729,14,1,0,1
run845,20260124_022729,15,1,0,1
run845,20260124_022729,16,0,79,79
run845,20260124_022729,17,0,46,46
run845,20260124_022729,18,0,0,0
run845,20260124_022729,19,0,0,0
run846,20260124_022816,0,0,0,0
run846,20260124_022816,1,4,0,4
run846,20260124_022816,2,0,0,0
run846,20260124_022816,3,1,0,1
